State,Gender,Year,Top Name,Occurences
NH,M,1936,Robert,275
NH,M,1937,Robert,336
NH,M,1938,Robert,294
NH,M,1939,Robert,311
NH,M,1940,Robert,306
NH,M,1941,Robert,294
NH,M,1942,Robert,351
NH,M,1943,Robert,341
NH,M,1944,Richard,316
NH,M,1945,Robert,270
NH,M,1946,Robert,420
NH,M,1947,Robert,448
NH,M,1948,Robert,354
NH,M,1949,Robert,348
NH,M,1950,Robert,314
NH,M,1951,Robert,324
NH,M,1952,David,310
NH,M,1953,Michael,317
NH,M,1954,David,338
NH,M,1955,David,375
NH,M,1956,Michael,356
NH,M,1957,Michael,353
NH,M,1958,Michael,395
NH,M,1959,David,330
NH,M,1960,David,345
NH,M,1961,Michael,333
NH,M,1962,Michael,355
NH,M,1963,David,331
NH,M,1964,David,323
NH,M,1965,Michael,345
NH,M,1966,Michael,321
NH,M,1967,Michael,301
NH,M,1968,Michael,330
NH,M,1969,Michael,357
NH,M,1970,Michael,302
NH,M,1971,Michael,287
NH,M,1972,Christopher,259
NH,M,1973,Jason,228
NH,M,1974,Michael,267
NH,M,1975,Jason,264
NH,M,1976,Jason,262
NH,M,1977,Jason,274
NH,M,1978,Michael,270
NH,M,1979,Michael,280
NH,M,1980,Michael,269
NH,M,1981,Michael,276
NH,M,1982,Michael,287
NH,M,1983,Christopher,310
NH,M,1984,Michael,298
NH,M,1985,Michael,342
NH,M,1986,Michael,290
NH,M,1987,Christopher,318
NH,M,1988,Michael,319
NH,M,1989,Michael,323
NH,M,1990,Michael,311
NH,M,1991,Michael,274
NH,M,1992,Michael,229
NH,M,1993,Matthew,223
NH,M,1994,Michael,199
NH,M,1995,Michael,182
NH,M,1996,Matthew,192
NH,M,1997,Nicholas,174
NH,M,1998,Jacob,214
NH,M,1999,Jacob,193
NH,M,2000,Jacob,197
NH,M,2001,Jacob,166
NH,M,2002,Jacob,147
NH,M,2003,Jacob,131
NH,M,2004,Jacob,132
NH,M,2005,Jacob,146
NH,M,2006,Jacob,119
NH,M,2007,Jacob,125
NH,M,2008,Jacob,114
NH,M,2009,Logan,102
NH,M,2010,Logan,98
NH,M,2011,Mason,107
NH,M,2012,Mason,99
NJ,F,1910,Mary,593
NJ,F,1911,Mary,733
NJ,F,1912,Mary,1024
NJ,F,1913,Mary,1078
NJ,F,1914,Mary,1449
NJ,F,1915,Mary,1923
NJ,F,1916,Mary,1882
NJ,F,1917,Mary,2014
NJ,F,1918,Mary,1990
NJ,F,1919,Mary,1869
NJ,F,1920,Mary,1885
NJ,F,1921,Mary,1921
NJ,F,1922,Mary,1801
NJ,F,1923,Mary,1788
NJ,F,1924,Mary,1770
NJ,F,1925,Mary,1618
NJ,F,1926,Mary,1467
NJ,F,1927,Mary,1565
NJ,F,1928,Mary,1521
NJ,F,1929,Mary,1399
NJ,F,1930,Mary,1388
NJ,F,1931,Joan,1418
NJ,F,1932,Joan,1558
NJ,F,1933,Joan,1342
NJ,F,1934,Joan,1327
NJ,F,1935,Joan,1244
NJ,F,1936,Joan,1083
NJ,F,1937,Barbara,1261
NJ,F,1938,Barbara,1443
NJ,F,1939,Barbara,1412
NJ,F,1940,Barbara,1391
NJ,F,1941,Barbara,1596
NJ,F,1942,Barbara,1876
NJ,F,1943,Barbara,1707
NJ,F,1944,Barbara,1520
NJ,F,1945,Barbara,1452
NJ,F,1946,Patricia,1845
NJ,F,1947,Linda,2369
NJ,F,1948,Linda,2364
NJ,F,1949,Linda,2364
NJ,F,1950,Linda,2156
NJ,F,1951,Patricia,2293
NJ,F,1952,Patricia,2135
NJ,F,1953,Patricia,2020
NJ,F,1954,Patricia,1978
NJ,F,1955,Patricia,1923
NJ,F,1956,Mary,1771
NJ,F,1957,Susan,1865
NJ,F,1958,Susan,1787
NJ,F,1959,Donna,1900
NJ,F,1960,Donna,1824
NJ,F,1961,Susan,1672
NJ,F,1962,Lisa,1791
NJ,F,1963,Lisa,2156
NJ,F,1964,Lisa,2063
NJ,F,1965,Lisa,2104
NJ,F,1966,Lisa,1960
NJ,F,1967,Lisa,1785
NJ,F,1968,Lisa,1582
NJ,F,1969,Lisa,1510
NJ,F,1970,Jennifer,1766
NJ,F,1971,Jennifer,2119
NJ,F,1972,Jennifer,2397
NJ,F,1973,Jennifer,2109
NJ,F,1974,Jennifer,2008
NJ,F,1975,Jennifer,1929
NJ,F,1976,Jennifer,1766
NJ,F,1977,Jennifer,1790
NJ,F,1978,Jennifer,1675
NJ,F,1979,Jennifer,1576
NJ,F,1980,Jennifer,1683
NJ,F,1981,Jennifer,1605
NJ,F,1982,Jennifer,1616
NJ,F,1983,Jennifer,1606
NJ,F,1984,Jennifer,1600
NJ,F,1985,Jessica,1390
NJ,F,1986,Jessica,1604
NJ,F,1987,Jessica,1633
NJ,F,1988,Jessica,1485
NJ,F,1989,Jessica,1421
NJ,F,1990,Jessica,1330
NJ,F,1991,Jessica,1232
NJ,F,1992,Jessica,1067
NJ,F,1993,Jessica,1079
NJ,F,1994,Jessica,1043
NJ,F,1995,Jessica,933
NJ,F,1996,Samantha,844
NJ,F,1997,Emily,849
NJ,F,1998,Samantha,809
NJ,F,1999,Emily,904
NJ,F,2000,Emily,813
NJ,F,2001,Emily,767
NJ,F,2002,Emily,786
NJ,F,2003,Emily,818
NJ,F,2004,Emily,780
NJ,F,2005,Emily,702
NJ,F,2006,Isabella,652
NJ,F,2007,Isabella,665
NJ,F,2008,Isabella,637
NJ,F,2009,Isabella,744
NJ,F,2010,Isabella,748
NJ,F,2011,Sophia,660
NJ,F,2012,Sophia,641
NJ,M,1910,John,358
NJ,M,1911,John,530
NJ,M,1912,John,1020
NJ,M,1913,John,1237
NJ,M,1914,John,1605
NJ,M,1915,John,1998
NJ,M,1916,John,2168
NJ,M,1917,John,2351
NJ,M,1918,John,2376
NJ,M,1919,John,2280
NJ,M,1920,John,2443
NJ,M,1921,John,2415
NJ,M,1922,John,2301
NJ,M,1923,John,2360
NJ,M,1924,John,2381
NJ,M,1925,John,2410
NJ,M,1926,John,2365
NJ,M,1927,John,2252
NJ,M,1928,John,2148
NJ,M,1929,John,2266
NJ,M,1930,John,2226
NJ,M,1931,John,2134
NJ,M,1932,Robert,2129
NJ,M,1933,John,1902
NJ,M,1934,Robert,1860
NJ,M,1935,Robert,1974
NJ,M,1936,Robert,2031
NJ,M,1937,Robert,2168
NJ,M,1938,Robert,2185
NJ,M,1939,Robert,2197
NJ,M,1940,Robert,2168
NJ,M,1941,Robert,2429
NJ,M,1942,Robert,2898
NJ,M,1943,Robert,2809
NJ,M,1944,Robert,2696
NJ,M,1945,Robert,2709
NJ,M,1946,Robert,3353
NJ,M,1947,Robert,3672
NJ,M,1948,Robert,3332
NJ,M,1949,Robert,3279
NJ,M,1950,Robert,3163
NJ,M,1951,Robert,3436
NJ,M,1952,Robert,3467
NJ,M,1953,Robert,3474
NJ,M,1954,Robert,3531
NJ,M,1955,Robert,3471
NJ,M,1956,Robert,3467
NJ,M,1957,Robert,3475
NJ,M,1958,John,3461
NJ,M,1959,John,3337
NJ,M,1960,John,3354
NJ,M,1961,John,3481
NJ,M,1962,John,3396
NJ,M,1963,John,3452
NJ,M,1964,John,3700
NJ,M,1965,Michael,3270
NJ,M,1966,Michael,3131
NJ,M,1967,Michael,3154
NJ,M,1968,Michael,3016
NJ,M,1969,Michael,3005
NJ,M,1970,Michael,3049
NJ,M,1971,Michael,2861
NJ,M,1972,Michael,2564
NJ,M,1973,Michael,2404
NJ,M,1974,Michael,2462
NJ,M,1975,Michael,2447
NJ,M,1976,Michael,2543
NJ,M,1977,Michael,2549
NJ,M,1978,Michael,2520
NJ,M,1979,Michael,2512
NJ,M,1980,Michael,2499
NJ,M,1981,Michael,2569
NJ,M,1982,Michael,2629
NJ,M,1983,Michael,2645
NJ,M,1984,Michael,2669
NJ,M,1985,Michael,2580
NJ,M,1986,Michael,2650
NJ,M,1987,Michael,2780
NJ,M,1988,Michael,2854
NJ,M,1989,Michael,2983
NJ,M,1990,Michael,2875
NJ,M,1991,Michael,2669
NJ,M,1992,Michael,2531
NJ,M,1993,Michael,2258
NJ,M,1994,Michael,2059
NJ,M,1995,Michael,1989
NJ,M,1996,Michael,1737
NJ,M,1997,Michael,1751
NJ,M,1998,Michael,1724
NJ,M,1999,Michael,1620
NJ,M,2000,Michael,1437
NJ,M,2001,Michael,1417
NJ,M,2002,Michael,1359
NJ,M,2003,Michael,1340
NJ,M,2004,Michael,1217
NJ,M,2005,Michael,1085
NJ,M,2006,Michael,1029
NJ,M,2007,Michael,984
NJ,M,2008,Michael,838
NJ,M,2009,Michael,803
NJ,M,2010,Michael,706
NJ,M,2011,Michael,696
NJ,M,2012,Michael,643
NM,F,1910,Mary,98
NM,F,1911,Mary,111
NM,F,1912,Mary,155
NM,F,1913,Mary,127
NM,F,1914,Mary,140
NM,F,1915,Mary,202
NM,F,1916,Mary,250
NM,F,1917,Mary,239
NM,F,1918,Mary,319
NM,F,1919,Mary,270
NM,F,1920,Mary,307
NM,F,1921,Mary,415
NM,F,1922,Mary,377
NM,F,1923,Mary,382
NM,F,1924,Mary,400
NM,F,1925,Mary,393
NM,F,1926,Mary,342
NM,F,1927,Mary,394
NM,F,1928,Mary,380
NM,F,1929,Mary,394
NM,F,1930,Mary,389
NM,F,1931,Mary,390
NM,F,1932,Mary,402
NM,F,1933,Mary,370
NM,F,1934,Mary,432
NM,F,1935,Mary,475
NM,F,1936,Mary,432
NM,F,1937,Mary,481
NM,F,1938,Mary,453
NM,F,1939,Mary,504
NM,F,1940,Mary,481
NM,F,1941,Mary,504
NM,F,1942,Mary,519
NM,F,1943,Mary,528
NM,F,1944,Mary,509
NM,F,1945,Mary,469
NM,F,1946,Mary,557
NM,F,1947,Mary,589
NM,F,1948,Mary,547
NM,F,1949,Mary,522
NM,F,1950,Mary,513
NM,F,1951,Mary,515
NM,F,1952,Mary,506
NM,F,1953,Mary,489
NM,F,1954,Mary,508
NM,F,1955,Mary,456
NM,F,1956,Mary,426
NM,F,1957,Mary,439
NM,F,1958,Mary,386
NM,F,1959,Mary,366
NM,F,1960,Mary,343
NM,F,1961,Mary,288
NM,F,1962,Mary,285
NM,F,1963,Mary,264
NM,F,1964,Mary,257
NM,F,1965,Lisa,220
NM,F,1966,Lisa,187
NM,F,1967,Lisa,186
NM,F,1968,Lisa,191
NM,F,1969,Michelle,225
NM,F,1970,Michelle,209
NM,F,1971,Michelle,244
NM,F,1972,Jennifer,274
NM,F,1973,Jennifer,300
NM,F,1974,Jennifer,297
NM,F,1975,Jennifer,273
NM,F,1976,Jennifer,283
NM,F,1977,Jennifer,294
NM,F,1978,Jennifer,276
NM,F,1979,Jennifer,296
NM,F,1980,Jennifer,302
NM,F,1981,Jennifer,299
NM,F,1982,Jennifer,365
NM,F,1983,Jennifer,319
NM,F,1984,Jessica,307
NM,F,1985,Jessica,291
NM,F,1986,Jessica,300
NM,F,1987,Amanda,353
NM,F,1988,Amanda,326
NM,F,1989,Ashley,310
NM,F,1990,Jessica,276
NM,F,1991,Ashley,303
NM,F,1992,Ashley,247
NM,F,1993,Ashley,211
NM,F,1994,Jessica,186
NM,F,1995,Ashley,165
NM,F,1996,Samantha,156
NM,F,1997,Ashley,133
NM,F,1998,Ashley,145
NM,F,1999,Alexis,165
NM,F,2000,Alexis,141
NM,F,2001,Alexis,139
NM,F,2002,Alexis,144
NM,F,2003,Alexis,118
NM,F,2004,Alyssa,112
NM,F,2005,Alyssa,117
NM,F,2006,Isabella,125
NM,F,2007,Isabella,128
NM,F,2008,Isabella,113
NM,F,2009,Isabella,161
NM,F,2010,Isabella,157
NM,F,2011,Sophia,141
NM,F,2012,Sophia,161
NM,M,1910,Jose,54
NM,M,1911,Jose,60
NM,M,1912,Jose,76
NM,M,1913,John,87
NM,M,1914,John,104
NM,M,1915,John,132
NM,M,1916,John,123
NM,M,1917,John,133
NM,M,1918,Jose,161
NM,M,1919,Jose,168
NM,M,1920,Jose,162
NM,M,1921,Jose,197
NM,M,1922,Jose,183
NM,M,1923,Jose,214
NM,M,1924,Jose,217
NM,M,1925,Jose,196
NM,M,1926,Joe,166
NM,M,1927,Jose,190
NM,M,1928,Jose,199
NM,M,1929,Joe,194
NM,M,1930,Joe,171
NM,M,1931,Joe,208
NM,M,1932,Joe,213
NM,M,1933,Joe,199
NM,M,1934,Joe,194
NM,M,1935,Joe,215
NM,M,1936,Joe,181
NM,M,1937,Joe,223
NM,M,1938,Joe,197
NM,M,1939,Joe,213
NM,M,1940,Joe,215
NM,M,1941,Robert,227
NM,M,1942,Robert,208
NM,M,1943,Robert,249
NM,M,1944,Robert,275
NM,M,1945,Robert,245
NM,M,1946,Robert,335
NM,M,1947,Robert,339
NM,M,1948,Robert,350
NM,M,1949,Robert,405
NM,M,1950,Robert,393
NM,M,1951,Robert,431
NM,M,1952,Robert,479
NM,M,1953,Robert,489
NM,M,1954,Michael,504
NM,M,1955,Robert,497
NM,M,1956,Michael,504
NM,M,1957,Michael,516
NM,M,1958,David,493
NM,M,1959,David,513
NM,M,1960,David,528
NM,M,1961,David,543
NM,M,1962,David,498
NM,M,1963,Michael,457
NM,M,1964,Michael,410
NM,M,1965,Michael,412
NM,M,1966,David,360
NM,M,1967,Michael,379
NM,M,1968,Michael,391
NM,M,1969,Michael,423
NM,M,1970,Michael,378
NM,M,1971,Michael,389
NM,M,1972,Michael,369
NM,M,1973,Michael,386
NM,M,1974,Michael,371
NM,M,1975,Michael,376
NM,M,1976,Michael,343
NM,M,1977,Michael,363
NM,M,1978,Michael,379
NM,M,1979,Michael,387
NM,M,1980,Michael,402
NM,M,1981,Michael,381
NM,M,1982,Michael,407
NM,M,1983,Christopher,398
NM,M,1984,Christopher,385
NM,M,1985,Christopher,411
NM,M,1986,Christopher,350
NM,M,1987,Michael,376
NM,M,1988,Michael,355
NM,M,1989,Michael,381
NM,M,1990,Michael,352
NM,M,1991,Michael,319
NM,M,1992,Michael,292
NM,M,1993,Michael,265
NM,M,1994,Michael,285
NM,M,1995,Joshua,229
NM,M,1996,Michael,217
NM,M,1997,Joshua,226
NM,M,1998,Michael,237
NM,M,1999,Jacob,233
NM,M,2000,Jacob,216
NM,M,2001,Joshua,212
NM,M,2002,Joshua,187
NM,M,2003,Joshua,195
NM,M,2004,Jacob,178
NM,M,2005,Joshua,196
NM,M,2006,Joshua,167
NM,M,2007,Jacob,172
NM,M,2008,Isaiah,177
NM,M,2009,Aiden,140
NM,M,2010,Elijah,143
NM,M,2011,Jacob,159
NM,M,2012,Noah,126
NV,F,1910,Mary,10
NV,F,1911,Margaret,8
NV,F,1912,Dorothy,8
NV,F,1913,Mary,21
NV,F,1914,Ruth,15
NV,F,1915,Mary,27
NV,F,1916,Mary,40
NV,F,1917,Mary,31
NV,F,1918,Mary,31
NV,F,1919,Mary,37
NV,F,1920,Mary,28
NV,F,1921,Mary,33
NV,F,1922,Mary,30
NV,F,1923,Mary,29
NV,F,1924,Mary,29
NV,F,1925,Mary,36
NV,F,1926,Mary,33
NV,F,1927,Mary,34
NV,F,1928,Mary,25
NV,F,1929,Mary,22
NV,F,1930,Betty,32
NV,F,1931,Betty,29
NV,F,1932,Mary,23
NV,F,1933,Barbara,26
NV,F,1934,Mary,23
NV,F,1935,Mary,29
NV,F,1936,Mary,31
NV,F,1937,Mary,35
NV,F,1938,Barbara,26
NV,F,1939,Mary,30
NV,F,1940,Patricia,30
NV,F,1941,Linda,28
NV,F,1942,Mary,49
NV,F,1943,Sharon,51
NV,F,1944,Linda,64
NV,F,1945,Mary,55
NV,F,1946,Mary,45
NV,F,1947,Linda,108
NV,F,1948,Linda,110
NV,F,1949,Linda,102
NV,F,1950,Linda,83
NV,F,1951,Linda,69
NV,F,1952,Linda,78
NV,F,1953,Debra,66
NV,F,1954,Debra,81
NV,F,1955,Debra,96
NV,F,1956,Debra,93
NV,F,1957,Linda,71
NV,F,1958,Susan,68
NV,F,1959,Linda,71
NV,F,1960,Lisa,66
NV,F,1961,Lisa,82
NV,F,1962,Lisa,91
NV,F,1963,Lisa,121
NV,F,1964,Lisa,118
NV,F,1965,Lisa,113
NV,F,1966,Lisa,115
NV,F,1967,Lisa,102
NV,F,1968,Lisa,100
NV,F,1969,Michelle,100
NV,F,1970,Jennifer,137
NV,F,1971,Jennifer,185
NV,F,1972,Jennifer,206
NV,F,1973,Jennifer,187
NV,F,1974,Jennifer,159
NV,F,1975,Jennifer,182
NV,F,1976,Jennifer,204
NV,F,1977,Jennifer,215
NV,F,1978,Jennifer,196
NV,F,1979,Jennifer,223
NV,F,1980,Jennifer,224
NV,F,1981,Jennifer,204
NV,F,1982,Jennifer,218
NV,F,1983,Jennifer,209
NV,F,1984,Jennifer,208
NV,F,1985,Jessica,202
NV,F,1986,Ashley,222
NV,F,1987,Jessica,234
NV,F,1988,Jessica,268
NV,F,1989,Jessica,234
NV,F,1990,Ashley,262
NV,F,1991,Ashley,237
NV,F,1992,Jessica,242
NV,F,1993,Ashley,227
NV,F,1994,Jessica,224
NV,F,1995,Jessica,173
NV,F,1996,Jessica,161
NV,F,1997,Taylor,154
NV,F,1998,Jessica,163
NV,F,1999,Samantha,147
NV,F,2000,Emily,162
NV,F,2001,Emily,172
NV,F,2002,Emily,167
NV,F,2003,Emily,186
NV,F,2004,Ashley,156
NV,F,2005,Emily,182
NV,F,2006,Emily,186
NV,F,2007,Emily,160
NV,F,2008,Emily,169
NV,F,2009,Isabella,242
NV,F,2010,Isabella,226
NV,F,2011,Sophia,223
NV,F,2012,Sophia,195
NV,M,1910,John,10
NV,M,1911,John,11
NV,M,1912,John,24
NV,M,1913,John,16
NV,M,1914,John,31
NV,M,1915,John,39
NV,M,1916,John,41
NV,M,1917,John,41
NV,M,1918,John,42
NV,M,1919,Robert,30
NV,M,1920,Robert,40
NV,M,1921,John,43
NV,M,1922,John,36
NV,M,1923,Robert,40
NV,M,1924,Robert,44
NV,M,1925,Robert,39
NV,M,1926,Robert,39
NV,M,1927,Robert,40
NV,M,1928,Robert,26
NV,M,1929,Robert,38
NV,M,1930,Robert,45
NV,M,1931,John,30
NV,M,1932,Robert,33
NV,M,1933,John,32
NV,M,1934,Robert,49
NV,M,1935,Robert,36
NV,M,1936,Robert,37
NV,M,1937,Robert,40
NV,M,1938,John,51
NV,M,1939,John,46
NV,M,1940,Robert,49
NV,M,1941,Robert,55
NV,M,1942,Robert,59
NV,M,1943,James,70
NV,M,1944,Robert,86
NV,M,1945,Robert,85
NV,M,1946,Robert,89
NV,M,1947,Robert,106
NV,M,1948,Robert,88
NV,M,1949,Robert,88
NV,M,1950,John,101
NV,M,1951,John,100
NV,M,1952,John,102
NV,M,1953,Michael,131
NV,M,1954,Michael,154
NV,M,1955,Michael,148
NV,M,1956,Michael,141
NV,M,1957,Michael,145
NV,M,1958,Michael,144
NV,M,1959,Michael,143
NV,M,1960,Robert,138
NV,M,1961,Michael,155
NV,M,1962,Michael,165
NV,M,1963,Michael,169
NV,M,1964,Michael,207
NV,M,1965,Michael,201
NV,M,1966,Michael,189
NV,M,1967,Michael,193
NV,M,1968,Michael,191
NV,M,1969,Michael,232
NV,M,1970,Michael,199
NV,M,1971,Michael,203
NV,M,1972,Michael,216
NV,M,1973,Michael,189
NV,M,1974,Michael,173
NV,M,1975,Michael,192
NV,M,1976,Michael,214
NV,M,1977,Michael,197
NV,M,1978,Michael,203
NV,M,1979,Michael,252
NV,M,1980,Michael,266
NV,M,1981,Michael,255
NV,M,1982,Michael,262
NV,M,1983,Michael,271
NV,M,1984,Christopher,267
NV,M,1985,Michael,296
NV,M,1986,Michael,273
NV,M,1987,Michael,267
NV,M,1988,Michael,272
NV,M,1989,Michael,318
NV,M,1990,Michael,341
NV,M,1991,Michael,326
NV,M,1992,Michael,270
NV,M,1993,Michael,251
NV,M,1994,Michael,259
NV,M,1995,Michael,219
NV,M,1996,Michael,226
NV,M,1997,Michael,250
NV,M,1998,Michael,251
NV,M,1999,Jacob,228
NV,M,2000,Jacob,234
NV,M,2001,Anthony,256
NV,M,2002,Anthony,237
NV,M,2003,Anthony,237
NV,M,2004,Anthony,252
NV,M,2005,Anthony,223
NV,M,2006,Anthony,277
NV,M,2007,Anthony,253
NV,M,2008,Anthony,251
NV,M,2009,Anthony,221
NV,M,2010,Jacob,197
NV,M,2011,Anthony,192
NV,M,2012,Alexander,181
NY,F,1910,Mary,1923
NY,F,1911,Mary,2322
NY,F,1912,Mary,2908
NY,F,1913,Mary,3267
NY,F,1914,Mary,4244
NY,F,1915,Mary,5342
NY,F,1916,Mary,5496
NY,F,1917,Mary,5502
NY,F,1918,Mary,5526
NY,F,1919,Mary,5061
NY,F,1920,Mary,5297
NY,F,1921,Mary,5414
NY,F,1922,Mary,5301
NY,F,1923,Mary,5159
NY,F,1924,Mary,5146
NY,F,1925,Mary,4915
NY,F,1926,Mary,4780
NY,F,1927,Mary,5094
NY,F,1928,Mary,4902
NY,F,1929,Mary,4766
NY,F,1930,Mary,4854
NY,F,1931,Mary,4589
NY,F,1932,Joan,4260
NY,F,1933,Mary,3932
NY,F,1934,Mary,3699
NY,F,1935,Mary,3767
NY,F,1936,Mary,3689
NY,F,1937,Mary,3804
NY,F,1938,Barbara,4214
NY,F,1939,Barbara,3937
NY,F,1940,Barbara,3917
NY,F,1941,Barbara,4238
NY,F,1942,Barbara,4945
NY,F,1943,Barbara,4508
NY,F,1944,Mary,4101
NY,F,1945,Barbara,4118
NY,F,1946,Barbara,4923
NY,F,1947,Linda,7542
NY,F,1948,Linda,6939
NY,F,1949,Linda,6654
NY,F,1950,Linda,6043
NY,F,1951,Patricia,5677
NY,F,1952,Patricia,5306
NY,F,1953,Mary,4920
NY,F,1954,Mary,5467
NY,F,1955,Susan,5137
NY,F,1956,Susan,5091
NY,F,1957,Mary,5265
NY,F,1958,Susan,5013
NY,F,1959,Mary,4868
NY,F,1960,Mary,4628
NY,F,1961,Mary,4426
NY,F,1962,Lisa,4040
NY,F,1963,Lisa,5137
NY,F,1964,Lisa,4964
NY,F,1965,Lisa,5614
NY,F,1966,Lisa,5144
NY,F,1967,Lisa,4818
NY,F,1968,Lisa,4434
NY,F,1969,Lisa,4074
NY,F,1970,Jennifer,4203
NY,F,1971,Jennifer,4966
NY,F,1972,Jennifer,5521
NY,F,1973,Jennifer,4957
NY,F,1974,Jennifer,4917
NY,F,1975,Jennifer,4152
NY,F,1976,Jennifer,4254
NY,F,1977,Jennifer,3984
NY,F,1978,Jennifer,3742
NY,F,1979,Jennifer,3637
NY,F,1980,Jennifer,3810
NY,F,1981,Jennifer,3835
NY,F,1982,Jennifer,3766
NY,F,1983,Jennifer,3882
NY,F,1984,Jennifer,3821
NY,F,1985,Jessica,3239
NY,F,1986,Jessica,3529
NY,F,1987,Jessica,3793
NY,F,1988,Jessica,3261
NY,F,1989,Jessica,2959
NY,F,1990,Jessica,2909
NY,F,1991,Ashley,2730
NY,F,1992,Ashley,2513
NY,F,1993,Ashley,2452
NY,F,1994,Ashley,2217
NY,F,1995,Ashley,2055
NY,F,1996,Ashley,1892
NY,F,1997,Samantha,1685
NY,F,1998,Samantha,1688
NY,F,1999,Emily,1851
NY,F,2000,Emily,1719
NY,F,2001,Emily,1574
NY,F,2002,Emily,1555
NY,F,2003,Emily,1629
NY,F,2004,Emily,1590
NY,F,2005,Emily,1444
NY,F,2006,Emily,1317
NY,F,2007,Isabella,1425
NY,F,2008,Isabella,1281
NY,F,2009,Isabella,1398
NY,F,2010,Isabella,1519
NY,F,2011,Sophia,1453
NY,F,2012,Sophia,1406
NY,M,1910,John,1125
NY,M,1911,John,1624
NY,M,1912,John,2708
NY,M,1913,John,3149
NY,M,1914,John,4288
NY,M,1915,John,5180
NY,M,1916,John,5370
NY,M,1917,John,5759
NY,M,1918,John,6058
NY,M,1919,John,5764
NY,M,1920,John,5962
NY,M,1921,John,6040
NY,M,1922,John,6103
NY,M,1923,John,6222
NY,M,1924,John,6325
NY,M,1925,John,6128
NY,M,1926,John,6189
NY,M,1927,John,6224
NY,M,1928,John,6354
NY,M,1929,John,6256
NY,M,1930,John,6233
NY,M,1931,Robert,5950
NY,M,1932,John,5870
NY,M,1933,John,5710
NY,M,1934,Robert,5589
NY,M,1935,Robert,5763
NY,M,1936,Robert,6122
NY,M,1937,Robert,6526
NY,M,1938,Robert,6474
NY,M,1939,Robert,6114
NY,M,1940,Robert,6282
NY,M,1941,Robert,6564
NY,M,1942,Robert,7660
NY,M,1943,Robert,7921
NY,M,1944,Robert,7225
NY,M,1945,Robert,7608
NY,M,1946,Robert,9293
NY,M,1947,Robert,10023
NY,M,1948,Robert,9012
NY,M,1949,Robert,8838
NY,M,1950,Robert,8626
NY,M,1951,Robert,9041
NY,M,1952,Robert,9205
NY,M,1953,Robert,9060
NY,M,1954,Robert,8908
NY,M,1955,Robert,8806
NY,M,1956,Michael,8700
NY,M,1957,Michael,9116
NY,M,1958,Michael,9201
NY,M,1959,John,8711
NY,M,1960,Michael,8939
NY,M,1961,Michael,9054
NY,M,1962,Michael,8858
NY,M,1963,Michael,9248
NY,M,1964,John,8890
NY,M,1965,Michael,8677
NY,M,1966,Michael,8550
NY,M,1967,Michael,8195
NY,M,1968,Michael,7912
NY,M,1969,Michael,8001
NY,M,1970,Michael,7952
NY,M,1971,Michael,6841
NY,M,1972,Michael,6258
NY,M,1973,Michael,5740
NY,M,1974,Michael,5880
NY,M,1975,Michael,6042
NY,M,1976,Michael,5924
NY,M,1977,Michael,6010
NY,M,1978,Michael,5846
NY,M,1979,Michael,5769
NY,M,1980,Michael,5794
NY,M,1981,Michael,5988
NY,M,1982,Michael,5841
NY,M,1983,Michael,5961
NY,M,1984,Michael,5881
NY,M,1985,Michael,5844
NY,M,1986,Michael,5781
NY,M,1987,Michael,5727
NY,M,1988,Michael,6037
NY,M,1989,Michael,6084
NY,M,1990,Michael,6158
NY,M,1991,Michael,5646
NY,M,1992,Michael,5205
NY,M,1993,Michael,4689
NY,M,1994,Michael,4167
NY,M,1995,Michael,3910
NY,M,1996,Michael,3558
NY,M,1997,Michael,3458
NY,M,1998,Michael,3402
NY,M,1999,Michael,3100
NY,M,2000,Michael,2889
NY,M,2001,Michael,2758
NY,M,2002,Michael,2581
NY,M,2003,Michael,2454
NY,M,2004,Michael,2351
NY,M,2005,Michael,2088
NY,M,2006,Michael,1979
NY,M,2007,Michael,1938
NY,M,2008,Michael,1746
NY,M,2009,Michael,1710
NY,M,2010,Michael,1513
NY,M,2011,Michael,1450
NY,M,2012,Michael,1384
OH,F,1910,Mary,1099
OH,F,1911,Mary,1277
OH,F,1912,Mary,1868
OH,F,1913,Mary,2181
OH,F,1914,Mary,2731
OH,F,1915,Mary,3653
OH,F,1916,Mary,3736
OH,F,1917,Mary,3948
OH,F,1918,Mary,4203
OH,F,1919,Mary,3813
OH,F,1920,Mary,4232
OH,F,1921,Mary,4386
OH,F,1922,Mary,4383
OH,F,1923,Mary,4128
OH,F,1924,Mary,4198
OH,F,1925,Mary,3812
OH,F,1926,Mary,3807
OH,F,1927,Mary,4027
OH,F,1928,Mary,4002
OH,F,1929,Mary,3554
OH,F,1930,Mary,3586
OH,F,1931,Mary,3264
OH,F,1932,Mary,3091
OH,F,1933,Mary,2916
OH,F,1934,Mary,2901
OH,F,1935,Mary,2753
OH,F,1936,Mary,2766
OH,F,1937,Mary,2759
OH,F,1938,Mary,2788
OH,F,1939,Mary,2722
OH,F,1940,Mary,2691
OH,F,1941,Mary,2722
OH,F,1942,Mary,3034
OH,F,1943,Mary,3165
OH,F,1944,Mary,2884
OH,F,1945,Mary,2679
OH,F,1946,Mary,3332
OH,F,1947,Linda,5883
OH,F,1948,Linda,5347
OH,F,1949,Linda,5151
OH,F,1950,Linda,4476
OH,F,1951,Linda,4097
