num_critic_for_reviews,duration,gross,movie_title,num_voted_users,movie_imdb_link,num_user_for_reviews,country,content_rating,budget,title_year,imdb_score
111,112,26345,The Sweeney ,16445,http://www.imdb.com/title/tt0857190/?ref_=fn_tt_tt_1,99,UK,R,3000000,2012,6.1
149,89,6940281,Sexy Beast ,43135,http://www.imdb.com/title/tt0203119/?ref_=fn_tt_tt_1,346,UK,R,NA,2000,7.3
90,124,188870,Easy Money ,13443,http://www.imdb.com/title/tt1291652/?ref_=fn_tt_tt_1,25,Sweden,R,NA,2010,6.7
149,101,20772796,Whale Rider ,34232,http://www.imdb.com/title/tt0298228/?ref_=fn_tt_tt_1,346,New Zealand,PG-13,6000000,2002,7.6
12,133,199228,Paa ,7295,http://www.imdb.com/title/tt1532957/?ref_=fn_tt_tt_1,49,India,NA,150000000,2009,7.2
64,112,NA,Cargo ,15780,http://www.imdb.com/title/tt0381940/?ref_=fn_tt_tt_1,62,Switzerland,NA,4500000,2009,6.2
256,111,34964818,Pan ,39975,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,USA,PG,150000000,2015,5.8
136,138,35168677,K-19: The Widowmaker ,49311,http://www.imdb.com/title/tt0267626/?ref_=fn_tt_tt_1,278,UK,PG-13,100000000,2002,6.7
57,98,NA,High School Musical ,59254,http://www.imdb.com/title/tt0475293/?ref_=fn_tt_tt_1,726,USA,TV-G,4200000,2006,5.2
232,104,1487477,Night Watch ,47097,http://www.imdb.com/title/tt0403358/?ref_=fn_tt_tt_1,310,Russia,R,4200000,2004,6.5
274,90,101055,Survival of the Dead ,17478,http://www.imdb.com/title/tt1134854/?ref_=fn_tt_tt_1,159,USA,R,4000000,2009,5
265,101,44566004,Lost in Translation ,321283,http://www.imdb.com/title/tt0335266/?ref_=fn_tt_tt_1,1848,USA,R,4000000,2003,7.8
369,100,56114221,Fantastic Four ,110486,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,695,USA,PG-13,120000000,2015,4.3
314,150,65007045,Exodus: Gods and Kings ,128694,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657,UK,PG-13,140000000,2014,6.1
153,112,31252964,Monster's Ball ,71495,http://www.imdb.com/title/tt0285742/?ref_=fn_tt_tt_1,522,USA,R,4000000,2001,7.1
256,95,131175,Maggie ,30219,http://www.imdb.com/title/tt1881002/?ref_=fn_tt_tt_1,200,USA,PG-13,8500000,2015,5.6
46,86,NA,Hansel & Gretel Get Baked ,2806,http://www.imdb.com/title/tt2081194/?ref_=fn_tt_tt_1,11,USA,NA,4500000,2013,4.3
149,91,35385560,The Boy Next Door ,27198,http://www.imdb.com/title/tt3181822/?ref_=fn_tt_tt_1,131,USA,R,4000000,2015,4.6
495,142,202853933,The Amazing Spider-Man 2 ,321227,http://www.imdb.com/title/tt1872181/?ref_=fn_tt_tt_1,1067,USA,PG-13,200000000,2014,6.7
323,106,20803237,The Kids Are All Right ,110616,http://www.imdb.com/title/tt0842926/?ref_=fn_tt_tt_1,291,USA,R,3500000,2010,7.1
74,109,10941801,What the #$*! Do We (K)now!? ,12059,http://www.imdb.com/title/tt0399877/?ref_=fn_tt_tt_1,486,USA,Unrated,NA,2004,5.4
161,93,15152879,The Last Exorcism Part II ,13506,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1,68,France,PG-13,5000000,2013,4
548,165,25359200,Boyhood ,266020,http://www.imdb.com/title/tt1065073/?ref_=fn_tt_tt_1,836,USA,R,4000000,2014,8
177,96,10515579,Scoop ,66840,http://www.imdb.com/title/tt0457513/?ref_=fn_tt_tt_1,248,UK,PG-13,4000000,2006,6.7
230,119,180011740,Planet of the Apes ,177729,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,1368,USA,PG-13,100000000,2001,5.7
27,93,10097096,The Wash ,5612,http://www.imdb.com/title/tt0290332/?ref_=fn_tt_tt_1,38,USA,R,4000000,2001,4.6
201,144,61644321,Cinderella Man ,148238,http://www.imdb.com/title/tt0352248/?ref_=fn_tt_tt_1,529,USA,PG-13,88000000,2005,8
22,82,9821335,3 Strikes ,1415,http://www.imdb.com/title/tt0199290/?ref_=fn_tt_tt_1,10,USA,R,6000000,2000,4
157,101,8243880,The Cooler ,28714,http://www.imdb.com/title/tt0318374/?ref_=fn_tt_tt_1,215,USA,R,3200000,2003,7
125,81,7825820,The Night Listener ,13086,http://www.imdb.com/title/tt0448075/?ref_=fn_tt_tt_1,156,USA,R,4000000,2006,5.9
160,107,14637490,My Soul to Take ,16411,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,136,USA,R,25000000,2010,4.8
300,105,7159147,The Orphanage ,120189,http://www.imdb.com/title/tt0464141/?ref_=fn_tt_tt_1,308,Spain,R,3400000,2007,7.5
69,86,17314483,A Haunted House 2 ,14621,http://www.imdb.com/title/tt2828996/?ref_=fn_tt_tt_1,48,USA,R,4000000,2014,4.7
143,110,6525762,The Rules of Attraction ,44339,http://www.imdb.com/title/tt0292644/?ref_=fn_tt_tt_1,425,USA,R,4000000,2002,6.7
47,110,190562,The Nutcracker in 3D ,2508,http://www.imdb.com/title/tt1041804/?ref_=fn_tt_tt_1,24,UK,PG,90000000,2010,4.4
46,90,4613815,Let's Go to Prison ,19622,http://www.imdb.com/title/tt0454987/?ref_=fn_tt_tt_1,58,USA,R,NA,2006,6
163,104,4046737,Secretary ,67949,http://www.imdb.com/title/tt0274812/?ref_=fn_tt_tt_1,390,USA,R,4000000,2002,7.1
52,96,3713002,The Real Cancun ,3611,http://www.imdb.com/title/tt0360916/?ref_=fn_tt_tt_1,62,USA,R,8000000,2003,2.7
121,93,2426851,You Kill Me ,16224,http://www.imdb.com/title/tt0796375/?ref_=fn_tt_tt_1,76,USA,R,4000000,2007,6.5
114,96,1325073,Thumbsucker ,18762,http://www.imdb.com/title/tt0318761/?ref_=fn_tt_tt_1,91,USA,R,4000000,2005,6.6
270,88,NA,Red State ,53342,http://www.imdb.com/title/tt0873886/?ref_=fn_tt_tt_1,287,USA,R,4000000,2011,6.2
175,140,120147445,Seabiscuit ,57661,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1,455,USA,PG-13,87000000,2003,7.3
116,101,864959,Mirrormask ,20275,http://www.imdb.com/title/tt0366780/?ref_=fn_tt_tt_1,151,UK,PG,4000000,2005,6.9
115,102,2601847,Samsara ,22457,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1,69,USA,PG-13,4000000,2011,8.5
122,83,1429260,The Art of Getting By ,45293,http://www.imdb.com/title/tt1645080/?ref_=fn_tt_tt_1,71,USA,PG-13,NA,2011,6.6
35,103,NA,Zipper ,4091,http://www.imdb.com/title/tt3346224/?ref_=fn_tt_tt_1,20,USA,R,4500000,2015,5.7
41,99,562059,Poolhall Junkies ,8535,http://www.imdb.com/title/tt0273982/?ref_=fn_tt_tt_1,113,USA,R,4000000,2002,7
332,115,NA,Holy Motors ,29440,http://www.imdb.com/title/tt2076220/?ref_=fn_tt_tt_1,110,France,Not Rated,NA,2012,7.1
232,117,371897,Joe ,36494,http://www.imdb.com/title/tt2382396/?ref_=fn_tt_tt_1,118,USA,R,4000000,2013,6.9
51,85,265107,Psycho Beach Party ,4617,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1,93,Australia,Unrated,1500000,2000,6.3
26,120,100412,"Buen Día, Ramón ",2112,http://www.imdb.com/title/tt2876428/?ref_=fn_tt_tt_1,7,Mexico,PG-13,4000000,2013,7.7
109,106,58214,Trust ,34224,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,137,USA,R,9500000,2010,7
34,103,75078,An Everlasting Piece ,1398,http://www.imdb.com/title/tt0218182/?ref_=fn_tt_tt_1,26,USA,R,14000000,2000,6.3
141,112,317125,Adore ,23334,http://www.imdb.com/title/tt2103267/?ref_=fn_tt_tt_1,87,Australia,R,16000000,2013,6.2
64,113,146402,Mondays in the Sun ,9913,http://www.imdb.com/title/tt0319769/?ref_=fn_tt_tt_1,38,Spain,R,4000000,2002,7.7
187,106,144512310,The Fast and the Furious ,272223,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988,USA,PG-13,38000000,2001,6.7
215,98,18469,Stake Land ,34263,http://www.imdb.com/title/tt1464580/?ref_=fn_tt_tt_1,141,USA,R,650000,2010,6.5
70,106,20262,Futuro Beach ,1738,http://www.imdb.com/title/tt2199543/?ref_=fn_tt_tt_1,10,Brazil,Unrated,4000000,2014,6.1
46,119,NA,Another Happy Day ,3297,http://www.imdb.com/title/tt1719071/?ref_=fn_tt_tt_1,42,USA,R,4000000,2011,6
135,99,NA,A Lonely Place to Die ,22220,http://www.imdb.com/title/tt1422136/?ref_=fn_tt_tt_1,97,UK,R,4000000,2011,6.3
38,90,NA,Nothing ,5137,http://www.imdb.com/title/tt0298482/?ref_=fn_tt_tt_1,50,Canada,R,NA,2003,6.3
8,120,NA,The Geographer Drank His Globe Away ,2488,http://www.imdb.com/title/tt3155604/?ref_=fn_tt_tt_1,3,Russia,NA,4000000,2013,7.5
36,93,4063,Inescapable ,2086,http://www.imdb.com/title/tt1844203/?ref_=fn_tt_tt_1,20,Canada,R,4000000,2012,5.2
221,143,233630478,Cast Away ,394317,http://www.imdb.com/title/tt0162222/?ref_=fn_tt_tt_1,1051,USA,PG-13,90000000,2000,7.7
6,103,NA,Purple Violets ,2727,http://www.imdb.com/title/tt0491109/?ref_=fn_tt_tt_1,19,USA,NA,4000000,2007,6.6
39,93,NA,The Veil ,4146,http://www.imdb.com/title/tt3533916/?ref_=fn_tt_tt_1,29,USA,R,4000000,2016,4.7
182,84,NA,The Loved Ones ,27781,http://www.imdb.com/title/tt1316536/?ref_=fn_tt_tt_1,104,Australia,R,NA,2009,6.7
14,81,NA,No Vacancy ,1561,http://www.imdb.com/title/tt1854582/?ref_=fn_tt_tt_1,21,USA,R,4000000,2012,4.2
3,84,NA,How to Fall in Love ,1929,http://www.imdb.com/title/tt2395247/?ref_=fn_tt_tt_1,4,USA,TV-G,4000000,2012,6.3
3,94,NA,The Perfect Wave ,724,http://www.imdb.com/title/tt2414822/?ref_=fn_tt_tt_1,15,South Africa,PG,4000000,2014,4.7
1,141,NA,Ben-Hur ,67,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1,USA,PG-13,100000000,2016,6
206,108,197992827,Happy Feet ,132501,http://www.imdb.com/title/tt0366548/?ref_=fn_tt_tt_1,548,USA,PG,100000000,2006,6.5
31,104,143653,Desert Dancer ,1177,http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1,10,UK,PG-13,4000000,2014,6
1,92,NA,Down for Life ,257,http://www.imdb.com/title/tt1056477/?ref_=fn_tt_tt_1,6,USA,R,NA,2009,7.3
246,97,304137,Four Lions ,55982,http://www.imdb.com/title/tt1341167/?ref_=fn_tt_tt_1,148,UK,R,NA,2010,7.3
42,115,NA,House of Sand ,2650,http://www.imdb.com/title/tt0373747/?ref_=fn_tt_tt_1,35,Brazil,R,8000000,2005,7.5
78,95,37606,Defendor ,31836,http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1,90,Canada,R,3500000,2009,6.8
61,99,19959,The Good Heart ,3579,http://www.imdb.com/title/tt0808285/?ref_=fn_tt_tt_1,14,Iceland,R,3800000,2009,6.9
239,108,176049130,The Bourne Supremacy ,348232,http://www.imdb.com/title/tt0372183/?ref_=fn_tt_tt_1,806,USA,PG-13,75000000,2004,7.8
112,109,2706659,The History Boys ,17770,http://www.imdb.com/title/tt0464049/?ref_=fn_tt_tt_1,172,UK,R,2000000,2006,6.9
349,113,61094903,Unknown ,210548,http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1,332,UK,PG-13,30000000,2011,6.9
11,88,NA,Chain of Command ,801,http://www.imdb.com/title/tt4340720/?ref_=fn_tt_tt_1,14,USA,R,5000000,2015,3.5
425,92,25138292,The Witch ,66483,http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1,452,USA,R,3500000,2015,6.8
469,125,172051787,TRON: Legacy ,264183,http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1,665,USA,PG,170000000,2010,6.8
186,116,183405771,Ocean's Eleven ,402645,http://www.imdb.com/title/tt0240772/?ref_=fn_tt_tt_1,845,USA,PG-13,85000000,2001,7.8
262,129,20167424,The Secret in Their Eyes ,131831,http://www.imdb.com/title/tt1305806/?ref_=fn_tt_tt_1,231,Argentina,R,2000000,2009,8.2
33,94,NA,Train ,4790,http://www.imdb.com/title/tt1015474/?ref_=fn_tt_tt_1,52,USA,R,NA,2008,4.8
31,81,3293258,Pootie Tang ,11399,http://www.imdb.com/title/tt0258038/?ref_=fn_tt_tt_1,131,USA,PG-13,3000000,2001,5.2
139,97,NA,Sharknado ,34532,http://www.imdb.com/title/tt2724064/?ref_=fn_tt_tt_1,236,USA,TV-14,1000000,2013,3.3
337,103,252652,Trollhunter ,54104,http://www.imdb.com/title/tt1740707/?ref_=fn_tt_tt_1,199,Norway,PG-13,19900000,2010,7
30,101,220234,Ira & Abby ,1950,http://www.imdb.com/title/tt0480251/?ref_=fn_tt_tt_1,24,USA,R,3500000,2006,6.5
265,102,34350553,The Watch ,104072,http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1,207,USA,R,68000000,2012,5.7
228,110,20315324,The Three Musketeers ,88542,http://www.imdb.com/title/tt1509767/?ref_=fn_tt_tt_1,254,Germany,PG-13,75000000,2011,5.8
50,98,101228,Winter Passing ,7228,http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1,53,USA,R,3500000,2005,6.4
50,91,96793,D.E.B.S. ,12188,http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1,135,USA,PG-13,3500000,2004,5.3
9,105,123777,The Masked Saint ,342,http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1,15,Canada,PG-13,3500000,2016,4.7
15,98,NA,The Betrayed ,1634,http://www.imdb.com/title/tt1074191/?ref_=fn_tt_tt_1,11,USA,NA,3500000,2008,6.1
4,96,NA,2:13 ,961,http://www.imdb.com/title/tt1002561/?ref_=fn_tt_tt_1,12,USA,NA,3500000,2009,4.8
44,148,NA,"Batman: The Dark Knight Returns, Part 2 ",30434,http://www.imdb.com/title/tt2166834/?ref_=fn_tt_tt_1,55,USA,PG-13,3500000,2013,8.4
6,100,29233,Time to Choose ,75,http://www.imdb.com/title/tt5001130/?ref_=fn_tt_tt_1,2,USA,NA,3500000,2015,7
17,86,NA,In the Name of the King: The Last Job ,1285,http://www.imdb.com/title/tt2379386/?ref_=fn_tt_tt_1,10,Canada,R,3500000,2014,3.3
256,91,148313048,Hotel Transylvania ,164148,http://www.imdb.com/title/tt0837562/?ref_=fn_tt_tt_1,168,USA,PG,85000000,2012,7.1
7,92,NA,Wicked Blood ,1928,http://www.imdb.com/title/tt2761578/?ref_=fn_tt_tt_1,10,USA,Not Rated,3500000,2014,5.4
9,88,NA,Dawn Patrol ,455,http://www.imdb.com/title/tt2073661/?ref_=fn_tt_tt_1,13,NA,NA,3500000,2014,4.8
3,90,NA,Lords of London ,610,http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1,18,UK,R,3440000,2014,3.1
169,80,77413017,March of the Penguins ,45984,http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1,331,France,G,8000000,2005,7.6
290,107,5354039,Margin Call ,92599,http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1,225,USA,R,3500000,2011,7.1
10,99,NA,August ,1262,http://www.imdb.com/title/tt1753460/?ref_=fn_tt_tt_1,13,USA,Not Rated,NA,2011,6.1
159,92,2926565,Choke ,28573,http://www.imdb.com/title/tt1024715/?ref_=fn_tt_tt_1,72,USA,R,3000000,2008,6.5
535,107,13092000,Whiplash ,399138,http://www.imdb.com/title/tt2582802/?ref_=fn_tt_tt_1,731,USA,R,3300000,2014,8.5
214,135,7563397,City of God ,533200,http://www.imdb.com/title/tt0317248/?ref_=fn_tt_tt_1,749,Brazil,R,3300000,2002,8.7
222,107,127706877,Enchanted ,142496,http://www.imdb.com/title/tt0461770/?ref_=fn_tt_tt_1,399,USA,PG,85000000,2007,7.1
17,102,NA,Day One ,2116,http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1,13,USA,PG-13,3400000,2012,6.6
85,93,17311,The Dead Girl ,12304,http://www.imdb.com/title/tt0783238/?ref_=fn_tt_tt_1,73,USA,R,NA,2006,6.7
349,115,610968,The Hunt ,170155,http://www.imdb.com/title/tt2106476/?ref_=fn_tt_tt_1,249,Denmark,R,3800000,2012,8.3
60,91,8108247,Bella ,9607,http://www.imdb.com/title/tt0482463/?ref_=fn_tt_tt_1,174,USA,PG-13,3300000,2006,7.4
1,97,NA,The Opposite Sex ,557,http://www.imdb.com/title/tt2796678/?ref_=fn_tt_tt_1,3,USA,NA,3300000,2014,4.5
212,128,3766595,The Class ,29248,http://www.imdb.com/title/tt1068646/?ref_=fn_tt_tt_1,86,France,PG-13,NA,2008,7.5
122,99,2277396,Adam ,29239,http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1,70,USA,PG-13,NA,2009,7.2
155,101,6517198,Maria Full of Grace ,30474,http://www.imdb.com/title/tt0390221/?ref_=fn_tt_tt_1,172,Colombia,R,3000000,2004,7.5
261,105,5776314,Beginners ,73349,http://www.imdb.com/title/tt1532503/?ref_=fn_tt_tt_1,142,USA,R,3200000,2010,7.2
130,95,NA,Feast ,25542,http://www.imdb.com/title/tt0426459/?ref_=fn_tt_tt_1,252,USA,R,3200000,2005,6.4
188,108,NA,Antiviral ,9356,http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1,47,Canada,Not Rated,3200000,2012,5.7
298,115,126149655,Safe House ,166693,http://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1,276,USA,R,85000000,2012,6.8
53,115,38168022,The Original Kings of Comedy ,4687,http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1,83,USA,R,3000000,2000,6.6
264,98,84749884,Paranormal Activity 2 ,82133,http://www.imdb.com/title/tt1536044/?ref_=fn_tt_tt_1,359,USA,R,3000000,2010,5.7
215,120,21244913,Bowling for Columbine ,123090,http://www.imdb.com/title/tt0310793/?ref_=fn_tt_tt_1,888,Germany,R,4000000,2002,8
85,109,377420,Coming Home ,2789,http://www.imdb.com/title/tt3125472/?ref_=fn_tt_tt_1,20,China,PG-13,NA,2014,7.3
361,85,64423650,The Purge ,139329,http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1,578,USA,R,3000000,2013,5.7
411,110,48056940,Sinister ,155153,http://www.imdb.com/title/tt1922777/?ref_=fn_tt_tt_1,524,USA,R,3000000,2012,6.8
84,100,66941559,102 Dalmatians ,26413,http://www.imdb.com/title/tt0211181/?ref_=fn_tt_tt_1,77,USA,G,85000000,2000,4.8
24,113,19184015,Martin Lawrence Live: Runteldat ,1466,http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1,35,USA,R,3000000,2002,5.4
39,93,NA,Pokémon 3: The Movie ,9066,http://www.imdb.com/title/tt0235679/?ref_=fn_tt_tt_1,55,Japan,G,16000000,2000,5.6
236,104,78009155,Tower Heist ,110073,http://www.imdb.com/title/tt0471042/?ref_=fn_tt_tt_1,194,USA,PG-13,75000000,2011,6.2
114,100,11694528,Dave Chappelle's Block Party ,7721,http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1,72,USA,R,3000000,2005,7.2
246,84,229094,Slow West ,27650,http://www.imdb.com/title/tt3205376/?ref_=fn_tt_tt_1,88,UK,R,NA,2015,6.9
49,84,10017041,Next Day Air ,8265,http://www.imdb.com/title/tt1097013/?ref_=fn_tt_tt_1,20,USA,R,3000000,2009,5.9
157,138,63224849,The Holiday ,182757,http://www.imdb.com/title/tt0457939/?ref_=fn_tt_tt_1,483,USA,PG-13,85000000,2006,6.9
37,99,7059537,Phat Girlz ,8279,http://www.imdb.com/title/tt0490196/?ref_=fn_tt_tt_1,101,USA,PG-13,3000000,2006,3
405,109,8114507,Before Midnight ,95362,http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1,270,USA,R,3000000,2013,7.9
17,94,6879730,Woman Thou Art Loosed ,806,http://www.imdb.com/title/tt0399901/?ref_=fn_tt_tt_1,23,USA,R,NA,2004,6.9
75,90,5844929,Real Women Have Curves ,6000,http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1,109,USA,PG-13,3000000,2002,7
91,117,3222857,Water ,12560,http://www.imdb.com/title/tt0240200/?ref_=fn_tt_tt_1,147,Canada,PG-13,NA,2005,7.8
48,82,4142507,Whipped ,3665,http://www.imdb.com/title/tt0174336/?ref_=fn_tt_tt_1,81,USA,R,3000000,2000,4.4
133,90,4033268,Please Give ,9808,http://www.imdb.com/title/tt0878835/?ref_=fn_tt_tt_1,53,USA,R,NA,2010,6.6
79,104,3287435,Thirteen Conversations About One Thing ,8603,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,115,USA,R,4500000,2001,7.1
304,106,191450875,Cars 2 ,101178,http://www.imdb.com/title/tt1216475/?ref_=fn_tt_tt_1,283,USA,G,200000000,2011,6.3
187,120,112703470,It's Complicated ,69860,http://www.imdb.com/title/tt1230414/?ref_=fn_tt_tt_1,214,USA,R,85000000,2009,6.6
345,86,4063238,Frances Ha ,43982,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,139,USA,R,NA,2012,7.4
152,94,2912363,Tsotsi ,25063,http://www.imdb.com/title/tt0468565/?ref_=fn_tt_tt_1,177,UK,R,3000000,2005,7.3
23,89,2223990,DysFunktional Family ,761,http://www.imdb.com/title/tt0337996/?ref_=fn_tt_tt_1,14,USA,R,3000000,2003,6.6
254,102,1821983,Tusk ,31089,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,261,USA,R,3000000,2014,5.4
305,120,2181290,Oldboy ,356181,http://www.imdb.com/title/tt0364569/?ref_=fn_tt_tt_1,809,South Korea,R,3000000,2003,8.4
19,110,2848578,Letters to God ,3942,http://www.imdb.com/title/tt1462054/?ref_=fn_tt_tt_1,65,USA,PG,3500000,2010,6.3
272,86,703002,Hobo with a Shotgun ,37495,http://www.imdb.com/title/tt1640459/?ref_=fn_tt_tt_1,230,Canada,Not Rated,3000000,2011,6.1
5,101,3105269,Compadres ,368,http://www.imdb.com/title/tt3367294/?ref_=fn_tt_tt_1,8,Mexico,R,3000000,2016,5
238,122,117144465,Ocean's Thirteen ,256928,http://www.imdb.com/title/tt0496806/?ref_=fn_tt_tt_1,288,USA,PG-13,85000000,2007,6.9
5,87,252726,Love's Abiding Joy ,1289,http://www.imdb.com/title/tt0785025/?ref_=fn_tt_tt_1,18,USA,PG,3000000,2006,7.2
248,123,373060,Fish Tank ,47385,http://www.imdb.com/title/tt1232776/?ref_=fn_tt_tt_1,112,UK,Not Rated,NA,2009,7.3
152,99,1007535,Damsels in Distress ,7625,http://www.imdb.com/title/tt1667307/?ref_=fn_tt_tt_1,54,USA,PG-13,NA,2011,5.7
156,87,418268,Bachelorette ,37156,http://www.imdb.com/title/tt1920849/?ref_=fn_tt_tt_1,129,USA,R,3000000,2012,5.3
1,120,NA,Brave New Girl ,758,http://www.imdb.com/title/tt0403118/?ref_=fn_tt_tt_1,27,USA,PG-13,NA,2004,5
82,93,200803,Tim and Eric's Billion Dollar Movie ,7988,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,71,USA,R,3000000,2012,5.3
175,111,33631221,The Gambler ,48562,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,145,USA,R,25000000,2014,6
107,83,84303558,Open Season ,65270,http://www.imdb.com/title/tt0400717/?ref_=fn_tt_tt_1,100,USA,PG,85000000,2006,6.2
40,98,95016,Summer Storm ,11074,http://www.imdb.com/title/tt0420206/?ref_=fn_tt_tt_1,56,Germany,R,2700000,2004,7.4
8,100,73678,Fort McCoy ,266,http://www.imdb.com/title/tt1282046/?ref_=fn_tt_tt_1,8,USA,R,3000000,2011,5.9
63,88,143000,Chain Letter ,4122,http://www.imdb.com/title/tt1148200/?ref_=fn_tt_tt_1,48,USA,R,5000000,2009,4.1
174,122,22000,The Divide ,30511,http://www.imdb.com/title/tt1535616/?ref_=fn_tt_tt_1,226,Germany,R,3000000,2011,5.8
90,86,128937,The Eclipse ,2437,http://www.imdb.com/title/tt1346961/?ref_=fn_tt_tt_1,31,Ireland,R,NA,2009,6.2
58,83,NA,Demonic ,7358,http://www.imdb.com/title/tt1841642/?ref_=fn_tt_tt_1,39,USA,R,3000000,2015,5.3
14,80,NA,My Big Fat Independent Movie ,1257,http://www.imdb.com/title/tt0385890/?ref_=fn_tt_tt_1,24,USA,R,3000000,2005,3.3
451,108,334185206,Alice in Wonderland ,306336,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,736,USA,PG,200000000,2010,6.5
NA,90,NA,The Deported ,62,http://www.imdb.com/title/tt1390404/?ref_=fn_tt_tt_1,1,USA,PG-13,3000000,2009,6.2
459,139,150832203,Divergent ,341058,http://www.imdb.com/title/tt1840309/?ref_=fn_tt_tt_1,713,USA,PG-13,85000000,2014,6.7
21,96,5005,Tanner Hall ,2280,http://www.imdb.com/title/tt1151410/?ref_=fn_tt_tt_1,14,USA,R,3000000,2009,5.9
9,85,NA,Open Road ,1370,http://www.imdb.com/title/tt1922679/?ref_=fn_tt_tt_1,9,Brazil,NA,3000000,2013,5.5
98,83,NA,They Came Together ,16987,http://www.imdb.com/title/tt2398249/?ref_=fn_tt_tt_1,85,USA,R,NA,2014,5.5
29,80,NA,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2978,http://www.imdb.com/title/tt2417650/?ref_=fn_tt_tt_1,13,USA,R,3000000,2013,2.6
23,90,NA,Never Back Down 2: The Beatdown ,13599,http://www.imdb.com/title/tt1754264/?ref_=fn_tt_tt_1,30,USA,R,3000000,2011,5.8
2,100,NA,Four Single Fathers ,118,http://www.imdb.com/title/tt1252289/?ref_=fn_tt_tt_1,1,Italy,NA,3000000,2009,5.1
17,88,NA,Enter the Dangerous Mind ,704,http://www.imdb.com/title/tt2229377/?ref_=fn_tt_tt_1,9,USA,NA,800000,2013,5.2
7,95,NA,Something Wicked ,976,http://www.imdb.com/title/tt1327601/?ref_=fn_tt_tt_1,15,USA,R,3000000,2014,4.8
6,82,NA,AWOL-72 ,520,http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1,8,USA,R,3000000,2015,3.9
187,131,51396781,Enemy at the Gates ,188887,http://www.imdb.com/title/tt0215750/?ref_=fn_tt_tt_1,662,USA,R,68000000,2001,7.6
343,105,201148159,Cinderella ,103749,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,323,USA,PG,95000000,2015,7
11,94,NA,Chicago Overcoat ,706,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,14,USA,R,3000000,2009,6.2
34,95,NA,Barry Munday ,3443,http://www.imdb.com/title/tt0482461/?ref_=fn_tt_tt_1,20,USA,R,NA,2010,5.9
28,80,NA,Close Range ,2425,http://www.imdb.com/title/tt3511596/?ref_=fn_tt_tt_1,31,USA,NA,3000000,2015,4.9
35,105,3123749,Boynton Beach Club ,746,http://www.imdb.com/title/tt0439478/?ref_=fn_tt_tt_1,27,USA,R,1500000,2005,6.5
30,90,NA,Amnesiac ,2157,http://www.imdb.com/title/tt2837336/?ref_=fn_tt_tt_1,15,USA,NA,3000000,2014,4.3
73,93,100675,Freakonomics ,5695,http://www.imdb.com/title/tt1152822/?ref_=fn_tt_tt_1,23,USA,PG-13,3000000,2010,6.4
