"","num_critic_for_reviews","duration","gross","movie_title","num_voted_users","movie_imdb_link","num_user_for_reviews","country","content_rating","budget","title_year","imdb_score"
"3292",35,96,NA,"Hell's Angels ",3753,"http://www.imdb.com/title/tt0020960/?ref_=fn_tt_tt_1",53,"USA","Passed",3950000,1930,7.8
"3293",6,103,NA,"Purple Violets ",2727,"http://www.imdb.com/title/tt0491109/?ref_=fn_tt_tt_1",19,"USA",NA,4000000,2007,6.6
"3294",39,93,NA,"The Veil ",4146,"http://www.imdb.com/title/tt3533916/?ref_=fn_tt_tt_1",29,"USA","R",4000000,2016,4.7
"3295",182,84,NA,"The Loved Ones ",27781,"http://www.imdb.com/title/tt1316536/?ref_=fn_tt_tt_1",104,"Australia","R",NA,2009,6.7
"3296",14,81,NA,"No Vacancy ",1561,"http://www.imdb.com/title/tt1854582/?ref_=fn_tt_tt_1",21,"USA","R",4000000,2012,4.2
"3297",3,84,NA,"How to Fall in Love ",1929,"http://www.imdb.com/title/tt2395247/?ref_=fn_tt_tt_1",4,"USA","TV-G",4000000,2012,6.3
"3298",3,94,NA,"The Perfect Wave ",724,"http://www.imdb.com/title/tt2414822/?ref_=fn_tt_tt_1",15,"South Africa","PG",4000000,2014,4.7
"3299",1,141,NA,"Ben-Hur ",67,"http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1",1,"USA","PG-13",100000000,2016,6
"3300",62,120,NA,"A Man for All Seasons ",23713,"http://www.imdb.com/title/tt0060665/?ref_=fn_tt_tt_1",167,"UK","Approved",2000000,1966,7.9
"3301",161,121,NA,"Network ",103493,"http://www.imdb.com/title/tt0074958/?ref_=fn_tt_tt_1",317,"USA","R",3800000,1976,8.1
"3302",206,108,197992827,"Happy Feet ",132501,"http://www.imdb.com/title/tt0366548/?ref_=fn_tt_tt_1",548,"USA","PG",100000000,2006,6.5
"3303",157,226,198655278,"Gone with the Wind ",215340,"http://www.imdb.com/title/tt0031381/?ref_=fn_tt_tt_1",706,"USA","G",3977000,1939,8.2
"3304",31,104,143653,"Desert Dancer ",1177,"http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1",10,"UK","PG-13",4000000,2014,6
"3305",53,152,14873,"Major Dundee ",5294,"http://www.imdb.com/title/tt0059418/?ref_=fn_tt_tt_1",67,"USA","Approved",3800000,1965,6.8
"3306",1,92,NA,"Down for Life ",257,"http://www.imdb.com/title/tt1056477/?ref_=fn_tt_tt_1",6,"USA","R",NA,2009,7.3
"3307",21,107,8000000,"Annie Get Your Gun ",3167,"http://www.imdb.com/title/tt0042200/?ref_=fn_tt_tt_1",90,"USA","Passed",3768785,1950,7
"3308",246,97,304137,"Four Lions ",55982,"http://www.imdb.com/title/tt1341167/?ref_=fn_tt_tt_1",148,"UK","R",NA,2010,7.3
"3309",42,115,NA,"House of Sand ",2650,"http://www.imdb.com/title/tt0373747/?ref_=fn_tt_tt_1",35,"Brazil","R",8000000,2005,7.5
"3310",78,95,37606,"Defendor ",31836,"http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1",90,"Canada","R",3500000,2009,6.8
"3311",41,102,2956000,"The Pirate ",3258,"http://www.imdb.com/title/tt0040694/?ref_=fn_tt_tt_1",54,"USA","Approved",3700000,1948,7.1
"3312",61,99,19959,"The Good Heart ",3579,"http://www.imdb.com/title/tt0808285/?ref_=fn_tt_tt_1",14,"Iceland","R",3800000,2009,6.9
"3313",239,108,176049130,"The Bourne Supremacy ",348232,"http://www.imdb.com/title/tt0372183/?ref_=fn_tt_tt_1",806,"USA","PG-13",75000000,2004,7.8
"3314",112,109,2706659,"The History Boys ",17770,"http://www.imdb.com/title/tt0464049/?ref_=fn_tt_tt_1",172,"UK","R",2000000,2006,6.9
"3315",349,113,61094903,"Unknown ",210548,"http://www.imdb.com/title/tt1401152/?ref_=fn_tt_tt_1",332,"UK","PG-13",30000000,2011,6.9
"3316",55,25,NA,"M*A*S*H ",36265,"http://www.imdb.com/title/tt0068098/?ref_=fn_tt_tt_1",147,"USA","TV-PG",NA,NA,8.4
"3317",88,113,NA,"Midnight Cowboy ",76616,"http://www.imdb.com/title/tt0064665/?ref_=fn_tt_tt_1",334,"USA","X",3600000,1969,7.9
"3318",122,91,45857453,"The Full Monty ",82232,"http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1",174,"UK","R",3500000,1997,7.2
"3319",134,88,83400000,"Airplane! ",160281,"http://www.imdb.com/title/tt0080339/?ref_=fn_tt_tt_1",427,"USA","PG",3500000,1980,7.8
"3320",11,88,NA,"Chain of Command ",801,"http://www.imdb.com/title/tt4340720/?ref_=fn_tt_tt_1",14,"USA","R",5000000,2015,3.5
"3321",20,97,27900000,"Friday ",74626,"http://www.imdb.com/title/tt0113118/?ref_=fn_tt_tt_1",157,"USA","R",3500000,1995,7.3
"3322",28,97,27900000,"Menace II Society ",39508,"http://www.imdb.com/title/tt0107554/?ref_=fn_tt_tt_1",96,"USA","R",3500000,1993,7.5
"3323",22,42,NA,"Empire ",27418,"http://www.imdb.com/title/tt3228904/?ref_=fn_tt_tt_1",92,"USA","TV-14",NA,NA,7.8
"3324",142,124,172620724,"Air Force One ",146134,"http://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1",393,"USA","R",85000000,1997,6.4
"3325",95,85,14000000,"Creepshow 2 ",15956,"http://www.imdb.com/title/tt0092796/?ref_=fn_tt_tt_1",118,"USA","R",3500000,1987,6
"3326",31,121,NA,"The Ballad of Cable Hogue ",6350,"http://www.imdb.com/title/tt0065446/?ref_=fn_tt_tt_1",62,"USA","R",3716946,1970,7.3
"3327",79,134,NA,"In Cold Blood ",19026,"http://www.imdb.com/title/tt0061809/?ref_=fn_tt_tt_1",128,"USA","Approved",3500000,1967,8
"3328",25,149,NA,"The Nun's Story ",7071,"http://www.imdb.com/title/tt0053131/?ref_=fn_tt_tt_1",83,"USA","Not Rated",3500000,1959,7.6
"3329",22,121,NA,"Harper ",5941,"http://www.imdb.com/title/tt0060490/?ref_=fn_tt_tt_1",74,"USA","Not Rated",3500000,1966,7
"3330",110,116,NA,"Frenzy ",30982,"http://www.imdb.com/title/tt0068611/?ref_=fn_tt_tt_1",199,"UK","R",2000000,1972,7.5
"3331",425,92,25138292,"The Witch ",66483,"http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1",452,"USA","R",3500000,2015,6.8
"3332",19,93,10305534,"I Got the Hook Up ",1721,"http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1",38,"USA","R",3500000,1998,3.9
"3333",43,96,9449219,"She's the One ",13949,"http://www.imdb.com/title/tt0117628/?ref_=fn_tt_tt_1",98,"USA","R",3500000,1996,6.1
"3334",127,105,6390032,"Gods and Monsters ",24977,"http://www.imdb.com/title/tt0120684/?ref_=fn_tt_tt_1",229,"USA","R",3500000,1998,7.5
"3335",NA,NA,NA,"Star Wars: Episode VII - The Force Awakens ",8,"http://www.imdb.com/title/tt5289954/?ref_=fn_tt_tt_1",NA,NA,NA,NA,NA,7.1
"3336",469,125,172051787,"TRON: Legacy ",264183,"http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1",665,"USA","PG",170000000,2010,6.8
"3337",186,116,183405771,"Ocean's Eleven ",402645,"http://www.imdb.com/title/tt0240772/?ref_=fn_tt_tt_1",845,"USA","PG-13",85000000,2001,7.8
"3338",262,129,20167424,"The Secret in Their Eyes ",131831,"http://www.imdb.com/title/tt1305806/?ref_=fn_tt_tt_1",231,"Argentina","R",2000000,2009,8.2
"3339",184,87,NA,"Day of the Dead ",49672,"http://www.imdb.com/title/tt0088993/?ref_=fn_tt_tt_1",419,"USA","Unrated",3500000,1985,7.2
"3340",33,94,NA,"Train ",4790,"http://www.imdb.com/title/tt1015474/?ref_=fn_tt_tt_1",52,"USA","R",NA,2008,4.8
"3341",252,37,5923044,"Evil Dead II ",113451,"http://www.imdb.com/title/tt0092991/?ref_=fn_tt_tt_1",537,"USA","X",3600000,1987,7.8
"3342",31,81,3293258,"Pootie Tang ",11399,"http://www.imdb.com/title/tt0258038/?ref_=fn_tt_tt_1",131,"USA","PG-13",3000000,2001,5.2
"3343",139,97,NA,"Sharknado ",34532,"http://www.imdb.com/title/tt2724064/?ref_=fn_tt_tt_1",236,"USA","TV-14",1000000,2013,3.3
"3344",39,106,886410,"La otra conquista ",1024,"http://www.imdb.com/title/tt0175996/?ref_=fn_tt_tt_1",494,"Mexico","R",3500000,1998,6.8
"3345",337,103,252652,"Trollhunter ",54104,"http://www.imdb.com/title/tt1740707/?ref_=fn_tt_tt_1",199,"Norway","PG-13",19900000,2010,7
"3346",30,101,220234,"Ira & Abby ",1950,"http://www.imdb.com/title/tt0480251/?ref_=fn_tt_tt_1",24,"USA","R",3500000,2006,6.5
"3347",265,102,34350553,"The Watch ",104072,"http://www.imdb.com/title/tt1298649/?ref_=fn_tt_tt_1",207,"USA","R",68000000,2012,5.7
"3348",228,110,20315324,"The Three Musketeers ",88542,"http://www.imdb.com/title/tt1509767/?ref_=fn_tt_tt_1",254,"Germany","PG-13",75000000,2011,5.8
"3349",50,98,101228,"Winter Passing ",7228,"http://www.imdb.com/title/tt0380817/?ref_=fn_tt_tt_1",53,"USA","R",3500000,2005,6.4
"3350",50,91,96793,"D.E.B.S. ",12188,"http://www.imdb.com/title/tt0367631/?ref_=fn_tt_tt_1",135,"USA","PG-13",3500000,2004,5.3
"3351",9,105,123777,"The Masked Saint ",342,"http://www.imdb.com/title/tt3103166/?ref_=fn_tt_tt_1",15,"Canada","PG-13",3500000,2016,4.7
"3352",15,98,NA,"The Betrayed ",1634,"http://www.imdb.com/title/tt1074191/?ref_=fn_tt_tt_1",11,"USA",NA,3500000,2008,6.1
"3353",5,104,NA,"Taxman ",372,"http://www.imdb.com/title/tt0138862/?ref_=fn_tt_tt_1",20,"USA","R",1000000,1998,5.5
"3354",1,45,NA,"The Secret ",653,"http://www.imdb.com/title/tt5116280/?ref_=fn_tt_tt_1",4,"UK",NA,NA,NA,7.3
"3355",4,96,NA,"2:13 ",961,"http://www.imdb.com/title/tt1002561/?ref_=fn_tt_tt_1",12,"USA",NA,3500000,2009,4.8
"3356",44,148,NA,"Batman: The Dark Knight Returns, Part 2 ",30434,"http://www.imdb.com/title/tt2166834/?ref_=fn_tt_tt_1",55,"USA","PG-13",3500000,2013,8.4
"3357",6,100,29233,"Time to Choose ",75,"http://www.imdb.com/title/tt5001130/?ref_=fn_tt_tt_1",2,"USA",NA,3500000,2015,7
"3358",17,86,NA,"In the Name of the King: The Last Job ",1285,"http://www.imdb.com/title/tt2379386/?ref_=fn_tt_tt_1",10,"Canada","R",3500000,2014,3.3
"3359",256,91,148313048,"Hotel Transylvania ",164148,"http://www.imdb.com/title/tt0837562/?ref_=fn_tt_tt_1",168,"USA","PG",85000000,2012,7.1
"3360",7,92,NA,"Wicked Blood ",1928,"http://www.imdb.com/title/tt2761578/?ref_=fn_tt_tt_1",10,"USA","Not Rated",3500000,2014,5.4
"3361",9,88,NA,"Dawn Patrol ",455,"http://www.imdb.com/title/tt2073661/?ref_=fn_tt_tt_1",13,NA,NA,3500000,2014,4.8
"3362",3,90,NA,"Lords of London ",610,"http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1",18,"UK","R",3440000,2014,3.1
"3363",55,94,NA,"High Anxiety ",15115,"http://www.imdb.com/title/tt0076141/?ref_=fn_tt_tt_1",102,"USA","PG",3400000,1977,6.7
"3364",169,80,77413017,"March of the Penguins ",45984,"http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1",331,"France","G",8000000,2005,7.6
"3365",290,107,5354039,"Margin Call ",92599,"http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1",225,"USA","R",3500000,2011,7.1
"3366",10,99,NA,"August ",1262,"http://www.imdb.com/title/tt1753460/?ref_=fn_tt_tt_1",13,"USA","Not Rated",NA,2011,6.1
"3367",159,92,2926565,"Choke ",28573,"http://www.imdb.com/title/tt1024715/?ref_=fn_tt_tt_1",72,"USA","R",3000000,2008,6.5
"3368",535,107,13092000,"Whiplash ",399138,"http://www.imdb.com/title/tt2582802/?ref_=fn_tt_tt_1",731,"USA","R",3300000,2014,8.5
"3369",214,135,7563397,"City of God ",533200,"http://www.imdb.com/title/tt0317248/?ref_=fn_tt_tt_1",749,"Brazil","R",3300000,2002,8.7
"3370",222,107,127706877,"Enchanted ",142496,"http://www.imdb.com/title/tt0461770/?ref_=fn_tt_tt_1",399,"USA","PG",85000000,2007,7.1
"3371",47,99,104257,"Human Traffic ",19194,"http://www.imdb.com/title/tt0188674/?ref_=fn_tt_tt_1",160,"UK","R",2200000,1999,7.1
"3372",17,102,NA,"Day One ",2116,"http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1",13,"USA","PG-13",3400000,2012,6.6
"3373",85,93,17311,"The Dead Girl ",12304,"http://www.imdb.com/title/tt0783238/?ref_=fn_tt_tt_1",73,"USA","R",NA,2006,6.7
"3374",349,115,610968,"The Hunt ",170155,"http://www.imdb.com/title/tt2106476/?ref_=fn_tt_tt_1",249,"Denmark","R",3800000,2012,8.3
"3375",109,94,NA,"A Christmas Story ",104908,"http://www.imdb.com/title/tt0085334/?ref_=fn_tt_tt_1",458,"USA","PG",4000000,1983,8.1
"3376",60,91,8108247,"Bella ",9607,"http://www.imdb.com/title/tt0482463/?ref_=fn_tt_tt_1",174,"USA","PG-13",3300000,2006,7.4
"3377",101,98,NA,"Class of 1984 ",6549,"http://www.imdb.com/title/tt0083739/?ref_=fn_tt_tt_1",75,"Canada","R",4300000,1982,6.6
"3378",1,97,NA,"The Opposite Sex ",557,"http://www.imdb.com/title/tt2796678/?ref_=fn_tt_tt_1",3,"USA",NA,3300000,2014,4.5
"3379",16,92,7680,"Dreaming of Joseph Lees ",704,"http://www.imdb.com/title/tt0144178/?ref_=fn_tt_tt_1",18,"USA","R",2000000,1999,6.4
"3380",212,128,3766595,"The Class ",29248,"http://www.imdb.com/title/tt1068646/?ref_=fn_tt_tt_1",86,"France","PG-13",NA,2008,7.5
"3381",103,44,NA,"Hannibal ",159910,"http://www.imdb.com/title/tt2243973/?ref_=fn_tt_tt_1",270,"USA","TV-14",NA,NA,8.6
"3382",215,136,NA,"Rosemary's Baby ",140527,"http://www.imdb.com/title/tt0063522/?ref_=fn_tt_tt_1",447,"USA","R",2300000,1968,8
"3383",107,113,NA,"The Man Who Shot Liberty Valance ",53741,"http://www.imdb.com/title/tt0056217/?ref_=fn_tt_tt_1",214,"USA","Approved",3200000,1962,8.1
"3384",122,99,2277396,"Adam ",29239,"http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1",70,"USA","PG-13",NA,2009,7.2
"3385",155,101,6517198,"Maria Full of Grace ",30474,"http://www.imdb.com/title/tt0390221/?ref_=fn_tt_tt_1",172,"Colombia","R",3000000,2004,7.5
"3386",261,105,5776314,"Beginners ",73349,"http://www.imdb.com/title/tt1532503/?ref_=fn_tt_tt_1",142,"USA","R",3200000,2010,7.2
"3387",130,95,NA,"Feast ",25542,"http://www.imdb.com/title/tt0426459/?ref_=fn_tt_tt_1",252,"USA","R",3200000,2005,6.4
"3388",94,109,141600000,"Animal House ",90177,"http://www.imdb.com/title/tt0077975/?ref_=fn_tt_tt_1",257,"USA","R",3000000,1978,7.6
"3389",164,110,51100000,"Goldfinger ",139432,"http://www.imdb.com/title/tt0058150/?ref_=fn_tt_tt_1",418,"UK","Approved",3000000,1964,7.8
"3390",188,108,NA,"Antiviral ",9356,"http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1",47,"Canada","Not Rated",3200000,2012,5.7
"3391",206,118,NA,"It's a Wonderful Life ",275720,"http://www.imdb.com/title/tt0038650/?ref_=fn_tt_tt_1",706,"USA","PG",3180000,1946,8.6
"3392",298,115,126149655,"Safe House ",166693,"http://www.imdb.com/title/tt1599348/?ref_=fn_tt_tt_1",276,"USA","R",85000000,2012,6.8
"3393",134,94,16501785,"Trainspotting ",469561,"http://www.imdb.com/title/tt0117951/?ref_=fn_tt_tt_1",514,"UK","R",3500000,1996,8.2
"3394",53,115,38168022,"The Original Kings of Comedy ",4687,"http://www.imdb.com/title/tt0236388/?ref_=fn_tt_tt_1",83,"USA","R",3000000,2000,6.6
"3395",264,98,84749884,"Paranormal Activity 2 ",82133,"http://www.imdb.com/title/tt1536044/?ref_=fn_tt_tt_1",359,"USA","R",3000000,2010,5.7
"3396",94,91,24788807,"Waking Ned Devine ",21245,"http://www.imdb.com/title/tt0166396/?ref_=fn_tt_tt_1",213,"UK","PG",3000000,1998,7.4
"3397",215,120,21244913,"Bowling for Columbine ",123090,"http://www.imdb.com/title/tt0310793/?ref_=fn_tt_tt_1",888,"Germany","R",4000000,2002,8
"3398",85,109,377420,"Coming Home ",2789,"http://www.imdb.com/title/tt3125472/?ref_=fn_tt_tt_1",20,"China","PG-13",NA,2014,7.3
"3399",138,87,30000000,"A Nightmare on Elm Street 2: Freddy's Revenge ",43485,"http://www.imdb.com/title/tt0089686/?ref_=fn_tt_tt_1",327,"USA","R",2200000,1985,5.4
"3400",55,117,20966644,"A Room with a View ",29610,"http://www.imdb.com/title/tt0091867/?ref_=fn_tt_tt_1",94,"UK","Unrated",3000000,1985,7.4
"3401",361,85,64423650,"The Purge ",139329,"http://www.imdb.com/title/tt2184339/?ref_=fn_tt_tt_1",578,"USA","R",3000000,2013,5.7
"3402",411,110,48056940,"Sinister ",155153,"http://www.imdb.com/title/tt1922777/?ref_=fn_tt_tt_1",524,"USA","R",3000000,2012,6.8
"3403",84,100,66941559,"102 Dalmatians ",26413,"http://www.imdb.com/title/tt0211181/?ref_=fn_tt_tt_1",77,"USA","G",85000000,2000,4.8
"3404",24,113,19184015,"Martin Lawrence Live: Runteldat ",1466,"http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1",35,"USA","R",3000000,2002,5.4
"3405",70,108,NA,"Cat on a Hot Tin Roof ",33741,"http://www.imdb.com/title/tt0051459/?ref_=fn_tt_tt_1",141,"USA","Approved",3000000,1958,8.1
"3406",78,95,NA,"Beneath the Planet of the Apes ",32378,"http://www.imdb.com/title/tt0065462/?ref_=fn_tt_tt_1",150,"USA","G",3000000,1970,6.1
"3407",35,98,24629916,"Air Bud ",12942,"http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1",34,"USA","PG",3000000,1997,5.1
"3408",39,93,NA,"Pokémon 3: The Movie ",9066,"http://www.imdb.com/title/tt0235679/?ref_=fn_tt_tt_1",55,"Japan","G",16000000,2000,5.6
"3409",158,86,19472057,"Jason Lives: Friday the 13th Part VI ",25332,"http://www.imdb.com/title/tt0091080/?ref_=fn_tt_tt_1",307,"USA","R",3000000,1986,5.9
"3410",122,161,27200000,"The Bridge on the River Kwai ",149444,"http://www.imdb.com/title/tt0050212/?ref_=fn_tt_tt_1",273,"UK","PG",3000000,1957,8.2
"3411",16,100,15369573,"Spaced Invaders ",2580,"http://www.imdb.com/title/tt0100666/?ref_=fn_tt_tt_1",54,"USA","PG",3000000,1990,5.3
"3412",67,120,NA,"Family Plot ",15293,"http://www.imdb.com/title/tt0074512/?ref_=fn_tt_tt_1",111,"USA","PG",4490375,1976,6.8
"3413",183,125,NA,"The Apartment ",109335,"http://www.imdb.com/title/tt0053604/?ref_=fn_tt_tt_1",241,"USA","Approved",3000000,1960,8.3
"3414",236,104,78009155,"Tower Heist ",110073,"http://www.imdb.com/title/tt0471042/?ref_=fn_tt_tt_1",194,"USA","PG-13",75000000,2011,6.2
"3415",112,91,15935068,"Jason Goes to Hell: The Final Friday ",19331,"http://www.imdb.com/title/tt0107254/?ref_=fn_tt_tt_1",317,"USA","R",2500000,1993,4.3
"3416",64,128,NA,"Torn Curtain ",18656,"http://www.imdb.com/title/tt0061107/?ref_=fn_tt_tt_1",137,"USA","Approved",6000000,1966,6.7
"3417",114,100,11694528,"Dave Chappelle's Block Party ",7721,"http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1",72,"USA","R",3000000,2005,7.2
"3418",246,84,229094,"Slow West ",27650,"http://www.imdb.com/title/tt3205376/?ref_=fn_tt_tt_1",88,"UK","R",NA,2015,6.9
"3419",7,97,NA,"Krush Groove ",1361,"http://www.imdb.com/title/tt0089444/?ref_=fn_tt_tt_1",16,"USA","R",3000000,1985,6.6
"3420",49,84,10017041,"Next Day Air ",8265,"http://www.imdb.com/title/tt1097013/?ref_=fn_tt_tt_1",20,"USA","R",3000000,2009,5.9
"3421",42,146,NA,"Elmer Gantry ",7998,"http://www.imdb.com/title/tt0053793/?ref_=fn_tt_tt_1",81,"USA","Approved",3000000,1960,7.9
"3422",73,186,NA,"Judgment at Nuremberg ",44457,"http://www.imdb.com/title/tt0055031/?ref_=fn_tt_tt_1",176,"USA","Not Rated",3000000,1961,8.3
"3423",16,94,9016377,"Trippin' ",1004,"http://www.imdb.com/title/tt0160298/?ref_=fn_tt_tt_1",8,"USA","R",NA,1999,5.2
"3424",38,11,NA,"Robot Chicken ",32923,"http://www.imdb.com/title/tt0437745/?ref_=fn_tt_tt_1",75,"USA","TV-MA",NA,NA,7.8
"3425",157,138,63224849,"The Holiday ",182757,"http://www.imdb.com/title/tt0457939/?ref_=fn_tt_tt_1",483,"USA","PG-13",85000000,2006,6.9
"3426",91,126,NA,"Red River ",21316,"http://www.imdb.com/title/tt0040724/?ref_=fn_tt_tt_1",162,"USA","Approved",3000000,1948,7.8
"3427",37,99,7059537,"Phat Girlz ",8279,"http://www.imdb.com/title/tt0490196/?ref_=fn_tt_tt_1",101,"USA","PG-13",3000000,2006,3
"3428",405,109,8114507,"Before Midnight ",95362,"http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1",270,"USA","R",3000000,2013,7.9
"3429",29,95,7888703,"Teen Wolf Too ",8465,"http://www.imdb.com/title/tt0094118/?ref_=fn_tt_tt_1",65,"USA","PG",3000000,1987,3.2
"3430",81,97,7282851,"Phantasm II ",9502,"http://www.imdb.com/title/tt0095863/?ref_=fn_tt_tt_1",100,"USA","R",3000000,1988,6.5
"3431",17,94,6879730,"Woman Thou Art Loosed ",806,"http://www.imdb.com/title/tt0399901/?ref_=fn_tt_tt_1",23,"USA","R",NA,2004,6.9
"3432",75,90,5844929,"Real Women Have Curves ",6000,"http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1",109,"USA","PG-13",3000000,2002,7
"3433",NA,197,NA,"Deadline Gallipoli ",299,"http://www.imdb.com/title/tt3458030/?ref_=fn_tt_tt_1",1,"Australia",NA,15000000,NA,7.4
"3434",91,117,3222857,"Water ",12560,"http://www.imdb.com/title/tt0240200/?ref_=fn_tt_tt_1",147,"Canada","PG-13",NA,2005,7.8
"3435",82,96,4170647,"East Is East ",14548,"http://www.imdb.com/title/tt0166175/?ref_=fn_tt_tt_1",161,"UK","R",1900000,1999,6.9
"3436",81,140,111544445,"Enemy of the State ",188116,"http://www.imdb.com/title/tt0120660/?ref_=fn_tt_tt_1",415,"USA","R",90000000,1998,7.3
"3437",48,82,4142507,"Whipped ",3665,"http://www.imdb.com/title/tt0174336/?ref_=fn_tt_tt_1",81,"USA","R",3000000,2000,4.4
"3438",33,109,4109095,"Kama Sutra: A Tale of Love ",8239,"http://www.imdb.com/title/tt0116743/?ref_=fn_tt_tt_1",92,"USA","R",3000000,1996,6
"3439",133,90,4033268,"Please Give ",9808,"http://www.imdb.com/title/tt0878835/?ref_=fn_tt_tt_1",53,"USA","R",NA,2010,6.6
"3440",104,89,NA,"Willy Wonka & the Chocolate Factory ",128334,"http://www.imdb.com/title/tt0067992/?ref_=fn_tt_tt_1",349,"USA","G",3000000,1971,7.8
"3441",22,98,3902679,"Warlock: The Armageddon ",3943,"http://www.imdb.com/title/tt0108517/?ref_=fn_tt_tt_1",49,"USA","R",3000000,1993,5.3
"3442",30,95,3559990,"8 Heads in a Duffel Bag ",8005,"http://www.imdb.com/title/tt0118541/?ref_=fn_tt_tt_1",49,"USA","R",3000000,1997,5.3
"3443",112,94,NA,"Days of Heaven ",37594,"http://www.imdb.com/title/tt0077405/?ref_=fn_tt_tt_1",181,"USA","PG",3000000,1978,8
"3444",79,104,3287435,"Thirteen Conversations About One Thing ",8603,"http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1",115,"USA","R",4500000,2001,7.1
"3445",49,87,3071947,"Jawbreaker ",18711,"http://www.imdb.com/title/tt0155776/?ref_=fn_tt_tt_1",183,"USA","R",3500000,1999,5.4
"3446",42,108,2961991,"Basquiat ",15885,"http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1",78,"USA","R",3300000,1996,6.9
"3447",304,106,191450875,"Cars 2 ",101178,"http://www.imdb.com/title/tt1216475/?ref_=fn_tt_tt_1",283,"USA","G",200000000,2011,6.3
"3448",187,120,112703470,"It's Complicated ",69860,"http://www.imdb.com/title/tt1230414/?ref_=fn_tt_tt_1",214,"USA","R",85000000,2009,6.6
"3449",345,86,4063238,"Frances Ha ",43982,"http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1",139,"USA","R",NA,2012,7.4
"3450",152,94,2912363,"Tsotsi ",25063,"http://www.imdb.com/title/tt0468565/?ref_=fn_tt_tt_1",177,"UK","R",3000000,2005,7.3
"3451",148,134,3000000,"Happiness ",55329,"http://www.imdb.com/title/tt0147612/?ref_=fn_tt_tt_1",499,"USA",NA,3000000,1998,7.8
"3452",23,89,2223990,"DysFunktional Family ",761,"http://www.imdb.com/title/tt0337996/?ref_=fn_tt_tt_1",14,"USA","R",3000000,2003,6.6
"3453",254,102,1821983,"Tusk ",31089,"http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1",261,"USA","R",3000000,2014,5.4
"3454",305,120,2181290,"Oldboy ",356181,"http://www.imdb.com/title/tt0364569/?ref_=fn_tt_tt_1",809,"South Korea","R",3000000,2003,8.4
"3455",19,110,2848578,"Letters to God ",3942,"http://www.imdb.com/title/tt1462054/?ref_=fn_tt_tt_1",65,"USA","PG",3500000,2010,6.3
"3456",272,86,703002,"Hobo with a Shotgun ",37495,"http://www.imdb.com/title/tt1640459/?ref_=fn_tt_tt_1",230,"Canada","Not Rated",3000000,2011,6.1
"3457",5,101,3105269,"Compadres ",368,"http://www.imdb.com/title/tt3367294/?ref_=fn_tt_tt_1",8,"Mexico","R",3000000,2016,5
