INDX_NR,INCIDENT_DATE ,INCIDENT_MONTH,INCIDENT_YEAR,TIME,TIME_OF_DAY,AIRPORT_ID,AIRPORT,RUNWAY,LOCATION,ENROUTE STATE,OPID,OPERATOR,REG,FLT,AIRCRAFT,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,PHASE_OF_FLIGHT,HEIGHT,SPEED,DISTANCE,SKY,PRECIPITATION,AOS,COST_REPAIRS,OTHER_COST,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,INGESTED,INDICATED_DAMAGE,DAMAGE_LEVEL,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SPECIES_ID,SPECIES,REMARKS,REMAINS_COLLECTED,REMAINS_SENT,WARNED,BIRDS_SEEN,BIRDS_STRUCK,SIZE,NR_INJURIES,NR_FATALITIES,COMMENT,SOURCE,PERSON,SINGLE_OR_MULTI_ENGINE,HOUR,MONTH_NAME,SPECIES_GENERALIZE,SPECIES_TYPE
767435,2015-05-03,5,2015,21:28,Night,KRDU,RALEIGH-DURHAM INTL, 23R,,,DAL,DELTA AIR LINES, N965DN, 858,MD-90-30,583,43.0,23.0,1.0,A  ,4.0,D,2.0,Approach,3000.0,180.0,7.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,ATIS WARNING. LOCATION 7NM NNE OF RDU.,False,False,Yes, 1, 1,Medium,,,XXXX-X-X-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Tower,Multi-engine,21.0,May,Unknown flying animal,Flying animal
767458,2015-05-01,5,2015,10:00,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,AAL,AMERICAN AIRLINES, N178US, 2018,A-321,04A,7.0,10.0,1.0,A  ,4.0,D,2.0,Descent,,,,Some Cloud, None,,,,,,False,False,N,, None,,ZX303,Savannah sparrow,ID BY SMITHSONIAN. BIRDSTRIKE OCCURRED BELOW F/O WINDSHLD. NO DMG. ADDITIONAL INFO FROM CLT ARTP OPS: TISSUE SAMPLE COLLECTED FROM THE A/C AND SENT TO SMITHSONIAN. NOTHING FOUND ON RWY INSPN.,True,True,Yes, , 1,Small,,,"SOURCE = THREE XXXX-X (XXXX-X-X-XXXXXX, RX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Air Transport Operations,Multi-engine,10.0,May,Savannah sparrow,Flying animal
766809,2015-04-30,4,2015,21:10,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,AAL,AMERICAN AIRLINES, N651AW, 1717,A-320,04A,3.0,23.0,1.0,A  ,4.0,D,2.0,Approach,400.0,145.0,,Some Cloud, Rain,,,,,,False,False,N,,,,UNKBS,Unknown bird - small,FLT CREW REPORTED TO KCLT ARPT OPS SEEING AND STRIKING ONE SMALL BIRD ON THE A/C NOSE. A/C LANDED W/O INCIDENT. NO REMAINS FOUND ON THE A/C SO NO SAMPLE WAS ABLE TO BE COLLECTED FOR ID. NO DMG TO A/C.,False,False,Yes, 1, 1,Small,,,XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Airport Operations,Multi-engine,21.0,April,Unknown flying animal,Flying animal
766701,2015-04-29,4,2015,12:43,Day,KILM,WILMINGTON INTL, 6,,,BUS,BUSINESS, , 814,CITATION EXL,226,,31.0,20.0,A  ,3.0,D,2.0,Approach,150.0,,0.5,,,,,,,,False,False,N,PART NOT REPTD,,,UNKBS,Unknown bird - small,EJA814 REPTD STRIKE A SML BLACK BIRD WHILE ON 1/2 MILE FINAL TO RWY 06. APPROX 150 FT AGL. NO DMG REPTD.,False,False,Unknown, , 1,Small,,,OPER - NETJETS  ILM-M-XXXX/XX/XX-XXXX /Legacy Record=XXXXXX/,MOR,Tower,Multi-engine,12.0,April,Unknown flying animal,Flying animal
766629,2015-04-28,4,2015,01:00,Night,KRDU,RALEIGH-DURHAM INTL, 5L,,,AAL,AMERICAN AIRLINES, N472AA, 1606,MD-82,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Approach,200.0,135.0,,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,AAT 0458Z PILOT REPTD BIRDSTRIKE AT 200' AGL ON FINAL TO RWY 5L. ATIS WARNING.,False,False,No, 1, 1,Small,,,"SOURCE = TWO XXXX-X (XXXX-X-XX-XXXXXX) (X/X/XXXX UPDATED WITH XND XXXX-X, CHANGED DATE FROM XX TO XX)) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Pilot,Multi-engine,1.0,April,Unknown flying animal,Flying animal
766825,2015-04-28,4,2015,22:45,Night,KAVL,ASHEVILLE REGIONAL ARPT, 16,,,DAL,DELTA AIR LINES, N966DL, 2289,MD-88,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Approach,,,,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,,False,False,Yes, , 1,Small,,,XXXX-X-X-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,22.0,April,Unknown flying animal,Flying animal
767060,2015-04-28,4,2015,14:00,Day,KRDU,RALEIGH-DURHAM INTL, 23L,,,BUS,BUSINESS, N710LX, 710,GULFAERO IV,421,4.0,37.0,46.0,A  ,4.0,D,2.0,Approach,1000.0,140.0,1.0,No Cloud, None,,,,,,False,False,N,, None,,UNKBM,Unknown bird - medium,JUST ABOVE WINDSHIELD.,False,False,Yes, 1, 1,Medium,,,"SOURCE = TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) OPERATOR / OWNER = PALM BEACH INT'L / LMG INVESTMENTS LLC /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Tower,Multi-engine,14.0,April,Unknown flying animal,Flying animal
766790,2015-04-26,4,2015,13:20,Day,KILM,WILMINGTON INTL, 35,,,ASQ,EXPRESSJET AIRLINES, N861AS, 4955,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,Landing Roll,0.0,,0.0,Overcast, None,,,,,,False,False,N,PART NOT REPTD, None,,ZT001,Eastern meadowlark,NO DMG TO A/C. REPORTED A BIRDSTRIKE TO THE LT SIDE OF A/C. SMALL FLOCK OF MEADOWLARKS BUT PILOT BELIEVES ONLY ONE STRUCK THE A/C. PSO ADVISED AND RWY SWEEP COMPLETED WITH NEGATIVE RESULTS.,False,False,No, 2-10, 1,Small,,,"SOURCE = ONE XXXX-X (XXXX-X-XX-XXXXXX), MOR ILM-M-XXXX/XX/XX-XXXX /Legacy Record=XXXXXX/",Multiple,Tower,Multi-engine,13.0,April,Eastern meadowlark,Flying animal
767034,2015-04-26,4,2015,10:32,Day,KEWN,COASTAL CAROLINA REGIONAL ARPT, 4,,,JIA,PSA AIRLINES, , 5014,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,Approach,,,,,,,,,,,False,False,,,,,UNKBS,Unknown bird - small,PIC CALLED ATCT ON THE LANDLINE AND REPORTED THAT THE A/C RT MAIN L/G STRUCK A SMALL BIRD JUST PRIOR TO LANDING RWY 4. ARPT AUTHORITY CONTACTED AND COLLECTED ALL REQUIRED INFORMATION.,False,False,Unknown, , 1,Small,,,MOR EWN-M-XXXX/XX/XX-XXXX /Legacy Record=XXXXXX/,MOR,Tower,Multi-engine,10.0,April,Unknown flying animal,Flying animal
767255,2015-04-25,4,2015,     ,,KGSO,PIEDMONT TRIAD INTL, 23L,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,O2205,Mourning dove,FOUND DURING AM SAFTEY CHECK BY FIRE DEPARTMENT PERSONNEL ON RWY 23 AT TWY K5.  9:00 AM DAY,True,False,Unknown, , 1,Small,,,XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Carcass Found,Multi-engine,,April,Mourning dove,Land animal
766618,2015-04-25,4,2015,11:11,Day,KILM,WILMINGTON INTL, 6,,,BUS,BUSINESS, C-GHBS, 180,PIAGGIO P180,721,12.0,31.0,4.0,A  ,2.0,C,2.0,Approach,,,,,,,,,,,False,False,N,,,,UNKBS,Unknown bird - small,A/C STRUCK SML BIRD ON SHORT FINAL. BIRD BOUNCED OFF WINDSHLD. UNABLE TO LOCATE BIRD. NO DMG.,False,False,Unknown, 1, 1,Small,,,"OPER = NOVA JET SOURCE = XXXX-X (XXXX-X-XX-XXXXXX), MOR ILM-M-XXXX/XX/XX-XXXX /Legacy Record=XXXXXX/",Multiple,Tower,Multi-engine,11.0,April,Unknown flying animal,Flying animal
766610,2015-04-25,4,2015,16:00,Day,KRDU,RALEIGH-DURHAM INTL, 23R,,,DAL,DELTA AIR LINES, N997DL, 524,MD-88,583,37.0,34.0,10.0,A  ,4.0,D,2.0,Landing Roll,0.0,130.0,0.0,Overcast, Rain,,,,,,False,False,N,,,,1F11,Coyote,DAL 524 AT T/D STRUCK & KILLED A COYOTE. NO A/C DMG. OR EFFECT ON FLT.,True,False,Unknown, 1, 1,Large,,,"SOURCE - XXXX-X(XXXX-X-XX-XXXXXX), MOR RDU-M-XXXX/XX/XX-XXXX /Legacy Record=XXXXXX/",Multiple,Tower,Multi-engine,16.0,April,Coyote,Land animal
767295,2015-04-24,4,2015,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,ZL001,White-eyed vireo,ID BY SMITHSONIAN.  SMALL CARCASS FOUND ON RWY 36R DURING ROUTINE AIRFIELD INSPECTION.  NO A/C REPORTED STRIKING WLDF TO OPS.  FEATHER SAMPLE WAS COLLECTED AND SENT TO SMITHSONIAN FOR ANALYSIS. 7:00 AM DAY,True,True,Unknown, , 1,Small,,,"SOURCE= TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Carcass Found,Multi-engine,,April,White-eyed vireo,Flying animal
766935,2015-04-24,4,2015,13:58,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36R,,,ASH,MESA AIRLINES, N904FJ, 5648,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Approach,150.0,142.0,,No Cloud, None,,,,,,False,False,N,, None,,YI005,Barn swallow,ID BY SMITHSONIAN. SHORT FINAL. SMALL BIRD FLEW INTO THE A/C PATH AND UNABLE TO AVOID STRIKING THE BIRD. STRUCK RADOME ON RT SIDE FLT DECK VIEW. DISPATCH AND MX WERE CONTACTED AND A WRITEUP ENTERED INTO AML. MX PERFORMED INSPN. ARPT OPS COLLECTED TISSUE SAMPLE AND SENT TO SI FOR ID. ARRIVAL RWY INSPN WITH NEGATIVE RESULTS. NO DMG.,True,True,Yes, 1, 1,Small,,,"SOURCE = FOUR XXXXX-X (XXXX-X-XX-XXXXXX, RX, X-XX-XXXXXX,RX),  AIR TRANSPORT REPORT INCIDENT ID XXXXX /Legacy Record=XXXXXX/",Multiple,Air Transport Operations,Multi-engine,13.0,April,Barn swallow,Flying animal
766715,2015-04-24,4,2015,19:00,Day,KRDU,RALEIGH-DURHAM INTL, 23R,,,ENY,ENVOY AIR, N522AE, 3301,CRJ700,188,16.0,22.0,4.0,A  ,4.0,D,2.0,Take-off Run,0.0,130.0,0.0,No Cloud, None,,,,,,False,False,N,, None,,ZT001,Eastern meadowlark,,False,False,Yes, 1, 1,Small,,,"SOURCE = TWO XXXX-X (XXXX-X-XX-XXXXXX, X-XX-XXXXXX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Tower,Multi-engine,19.0,April,Eastern meadowlark,Flying animal
766593,2015-04-23,4,2015,23:00,Night,KRDU,RALEIGH-DURHAM INTL, 5R,,,SWA,SOUTHWEST AIRLINES, N900WN, 4834,B-737-700,148,42.0,10.0,1.0,A  ,4.0,D,2.0,Approach,6000.0,250.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,,False,False,No, 1, 1,Small,,,XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,23.0,April,Unknown flying animal,Flying animal
767289,2015-04-23,4,2015,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,ZS009,Yellow-rumped warbler,ID BY SMITHSONIAN.  ONE SMALL CARCASS FOUND DIRECTLY UNDER THE RWY 36L APCH COORIDOR APPRX 2400' SOUTH OF THE RWY THRESHOLD.  NO A/C REPORTED STRIKING WLDF TO ARPT OPS.  CARCASS APPEARED TO HAVE BEEN LAYING THERE FOR AT LEAST SEVERAL HOURS AND APPEARED TO HAVE BEEN CAUSED BY A STRIKE.  FEATHER SAMPLE WAS COLLECTED AND SENT TO THE SMITHSONIAN FOR ANALYSIS.  10:00 AM DAY,True,True,Unknown, , 1,Small,,,"SOURCE= TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Carcass Found,Multi-engine,,April,Yellow-rumped warbler,Flying animal
766556,2015-04-21,4,2015,16:30,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 23,,,JIA,PSA AIRLINES, N713PS?, 5014,CRJ700,188,16.0,22.0,4.0,A  ,4.0,D,2.0,Approach,400.0,140.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,ID BY SMITHSONIAN. NO WILDLF MATERIAL FOUND IN SAMPLE ONLY INSECT MATERIAL. FLT CREW REPTD SEEING & STRIKING 1 SML BIRD ON NOSE/RADOME AT 400 FT AGL WHILE ON FINAL APCH. LANED W/O INCIDENT. ARPT OPS COLLECTED A TISSUE SAMPLE FROM THE A/C WHICH WAS SENT FOR ANALYSIS. NO DMG FOUND.,True,True,Yes, 1, 1,Small,,,"SOURCE = TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Airport Operations,Multi-engine,16.0,April,Unknown flying animal,Flying animal
766895,2015-04-20,4,2015,     ,,KRDU,RALEIGH-DURHAM INTL, 23R,,,GOV,GOVERNMENT, N3NC, ,BE-200 KING,123,22.0,31.0,4.0,A  ,2.0,C,2.0,Descent,,230.0,,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,DATA ENTRY NOTE: ALTITUDE NOT REPORTED.,False,False,No, , 1,Small,,,XXXX-X-XX-XXXXXX OPERATOR / OWNER = NORTH CAROLINA DEPARTMENT OF TRANSPORTATION /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Pilot,Multi-engine,,April,Unknown flying animal,Flying animal
767368,2015-04-16,4,2015,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,YI005,Barn swallow,ID BY SMITHSONIAN.  3 CARCASSES WERE FOUND ON RWY 36L DURING DAILY AIRFIELD INSPECTION.  NO ARPT REPORTED STRIKING WILDLIFE TO ARPT OPS.  A FEATHER SAMPLE FROM EACH CARCASS WAS COLLECTED AND ALL HAVE BEEN SENT TO THE SMITHSONIAN FOR ANALYSIS.  8:00 AM DAY,True,True,Unknown, , 2-10,Small,,,"SOURCE= TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Carcass Found,Multi-engine,,April,Barn swallow,Flying animal
766485,2015-04-15,4,2015,14:38,Day,KEXX,DAVIDSON COUNTY ARPT, 6,,,BUS,BUSINESS, N359MD, ,BE-300 KING,123,30.0,31.0,4.0,A  ,1.0,C,2.0,Take-off Run,0.0,80.0,0.0,Overcast, Rain,,,,,,False,False,N,,,,NE1,Gulls,2 GULLS FLEW DIRECTLY IN FRONT OF A/C. 1 PASSED THRU THE TOP OF THE LEFT PROPELLER. HEARD THE IMPACT BUT NO VIBRATION OR ABNORMAL ENG INDICATIONS. CONTD THE T/O AND PROCEEDED TO DEST. POST FLT INSPN FOUND NO VISIBLE STRIKE ON THE PROPELLER. ONLY INDICATION WAS SOME BLOOD TRAILS ON THE UNDERSIDE OF THE HORIZONTAL STABILIZER ON THE TAIL.,False,False,No, 2-10, 1,Medium,,,"OPER = MASTERBRAND CABINETS, INC XXXX-XXXXXX /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Pilot,Multi-engine,14.0,April,Gulls,Flying animal
766473,2015-04-15,4,2015,11:53,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,AAL,AMERICAN AIRLINES, N575UW, 639,A-321,04A,7.0,23.0,1.0,A  ,4.0,D,2.0,Landing Roll,0.0,,0.0,Overcast, Rain,,,,,,False,False,N,,,,YI009,Cliff swallow,ID BY SMITHSONIAN. MULTIPLE SPECIES. CLIFF & BARN SWALLOW. A/C ENCOUNTERED MULTIPLE BIRDS (# NOT SPECIFIED) AND STRUCK 1 ON RT SIDE OF NOSE DURING LDG ROLL NEAR THE 5000 FT REMAINING MARKER ON RWY 36L. ARPT OPS COLLECTED A TISSUE SAMPLE & A FEATHER SAMPLE FROM THE A/C WHICH WERE SENT TO THE SMITHSONIAN FOR ID. AN INSPN OF THE ARRIVAL RWY WAS COMPLETED. NO REMAINS/EVIDENCE FOUND. NO DMG FOUND ON A/C.,True,True,Yes, 11-100, 2-10,Small,,,"SOURCE = TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Airport Operations,Multi-engine,11.0,April,Cliff swallow,Flying animal
766490,2015-04-15,4,2015,15:12,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,JIA,PSA AIRLINES, , 5084,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Landing Roll,0.0,,0.0,Overcast, Rain,,,,,,False,False,,,,,YI009,Cliff swallow,ID BY SMITHSONIAN. ALL 5 SAMPLES SAME ID.FLT CREW REPTD STRIKING BIRDS WHILE LDG RWY 36L. LANDED W/O INCIDENT. DETAILS NOT REPTD. ARPT OPS FOUND 5 CARCASSES. A FEATHER SAMPLE FROM EACH HAS BEEN SENT FOR ID. (DATA ENTRY NOTE: 1 REPT HAD WRONG PHASE OF FLT),True,True,Unknown, , 2-10,Small,,,"SOURCE = FOUR XXXX-X (XXXX-X-XX-XXXXXX, X-XX-XXXXXX, RX, RX), /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Airport Operations,Multi-engine,15.0,April,Cliff swallow,Flying animal
766489,2015-04-15,4,2015,14:05,Day,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 36L,,,JIA,PSA AIRLINES, N237PS, 5186,CRJ100/200,188,10.0,22.0,4.0,A  ,3.0,D,2.0,Landing Roll,0.0,90.0,0.0,Overcast, Rain,,,,,,False,False,N,,,,YI009,Cliff swallow,"ID BY SMITHSONIAN. ALL 3 SAMPLES SAME ID. FLT CREW REPTD STRIKING BIRDS ON LDG ROLL RWY 36L. LANDED W/O INCIDENT. HEAVY RAIN AT THE TIME. NO EVIDENCE OF STRIKE WAS FOUND N THE A/C AT THE GATE, MOST LIKELY DUE TO RAIN. ARPT OPS INSPCTD ARRIVAL RWY AND FOUND 3 CARCASSES. FEATHER SAMPLES WERE COLELCTED FROM EACH CARCASS FOR ID BY SMITHSONIAN. NO DMG FOUND ON A/C.",True,True,Yes, , 2-10,Small,,,"SOURCE = THREE XXXX-X (XXXX-X-XX-XXXXXX, X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Airport Operations,Multi-engine,14.0,April,Cliff swallow,Flying animal
766470,2015-04-13,4,2015,20:10,Night,KRDU,RALEIGH-DURHAM INTL, 32,,,BUS,BUSINESS, N4165L, ,PA-32,729,26.0,7.0,31.0,A  ,1.0,A,1.0,Approach,2.0,95.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBL,Unknown bird - large,NO DMG.,False,False,Yes, 1, 1,Large,,,OPER = WEST BRAVO AVIATION LLC XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Tower,Single-engine,20.0,April,Unknown flying animal,Flying animal
767110,2015-04-10,4,2015,18:50,Day,KRDU,RALEIGH-DURHAM INTL, 23R,,,AAL,AMERICAN AIRLINES, , 1521,B-737-700,148,42.0,10.0,1.0,A  ,4.0,D,2.0,Take-off Run,0.0,150.0,0.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,ATIS WARNING. NO DMG TO A/C.,False,False,Yes, 1, 1,Small,,,XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Tower,Multi-engine,18.0,April,Unknown flying animal,Flying animal
766411,2015-04-05,4,2015,21:00,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,,,ASH,MESA AIRLINES, N922FJ, 5547,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Approach,4000.0,170.0,,No Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,"WHILE ON CLT VISUAL NIGHT 18R APCH OVER EMERS, ENCOUNTERED A SML FLOCK OF BIRDS AND GRAZED 2 ON L SIDE OF FUSELAGE 4 FT AFT OF PAX ENTRANCE DOOR. UNALBE TO DETECT LOCATION UNTIL FLT INSPN AT KIAD. SAW 2 BLOOD STREAKS. NO DMG.",False,False,Unknown, 2-10, 2-10,Small,,,INCIDENT ID XXXXX /Legacy Record=XXXXXX/,Air Transport Report,Air Transport Operations,Multi-engine,21.0,April,Unknown flying animal,Flying animal
766181,2015-03-30,3,2015,12:00,Day,KILM,WILMINGTON INTL, 24,,,JIA,PSA AIRLINES, , 5068,CRJ900,188,17.0,22.0,4.0,A  ,4.0,D,2.0,Landing Roll,0.0,,0.0,Overcast, None,,,,,,False,False,,PART NOT REPTD, None,,UNKBS,Unknown bird - small,PILOT REPORTED STRIKE ON LANDING. UNABLE TO LOCATE ON RWY OR  A/C.,False,False,Unknown, , 1,Small,,,XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Air Transport Operations,Multi-engine,12.0,March,Unknown flying animal,Flying animal
766321,2015-03-30,3,2015,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 5,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,M7013,Virginia rail,"ID BY SMITHSONIAN.  FIRST REPORTED AS FOD ON RWY 5/23.  ARPT OPS PERSONNEL FOUND THE CARCASS OF ONE BIRD ON RWY C/L.  RWY 5/23 HAD NOT BEEN IN USE FOR SEVERAL HOURS, UNKNOWN HOW LONG THE CARCASS HAD BEEN THERE BEFORE BEING SEEN/REPORTED.  FEATHER SAMPLE SENT TO SMITHSONIAN FOR ID.  NO A/C REPORTED STRIKING WILDLIFE TO ARPT OPS.  16:00 PM DAY",True,True,Unknown, , 1,Small,,,"SOURCE= TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Carcass Found,Multi-engine,,March,Virginia rail,Flying animal
765760,2015-03-29,3,2015,21:00,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,,,AWE,US AIRWAYS, N154UW, 1779,A-321,04A,7.0,10.0,1.0,A  ,4.0,D,2.0,Approach,4000.0,,10.0,No Cloud, None,,,,,,False,False,N,, None,,X6102,Yellow-bellied sapsucker,ID BY SMITHSONIAN. FLT CREW RETPD STRIKING 1 BIRD ON RADOME AT 4000 FT ON A 10 MILE FINAL APCH. A/C CONTD APCH & LANDED W/O INCIDENT. ARPT OPS COLLECTED TISSUE SAMPLE FOR ANALYSIS. NO DMG.,True,True,Yes, , 1,Small,,,"SOURCE = TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Airport Operations,Multi-engine,21.0,March,Yellow-bellied sapsucker,Land animal
765753,2015-03-29,3,2015,18:00,Day,KILM,WILMINGTON INTL, 6/24,,,RPA,REPUBLIC AIRLINES, N817MD, 4704,EMB-170,332,,22.0,4.0,A  ,4.0,D,2.0,Approach,,,,No Cloud, None,2.0,,,,,False,False,N,#1 ENG NACELLE," None, Other",DELAYED FLIGHT,UNKBS,Unknown bird - small,BIRDSTRIKE INSPN FOUND NO DMG. SML BIRD HIT NACELLE WHILE ON APCH TO ILM. BLOOD ON ENG AND WING.,True,False,Unknown, 1, 1,Small,,,"SOURCE = XXXX-X (XXXX-X-XX-XXXXXX), AIRLINE /Legacy Record=XXXXXX/",Multiple,Air Transport Operations,Multi-engine,18.0,March,Unknown flying animal,Flying animal
766127,2015-03-24,3,2015,18:58,Dusk,KRDU,RALEIGH-DURHAM INTL, 5R,,,BUS,BUSINESS, N490JC, ,BE-400 BJET,123,32.0,31.0,1.0,A  ,2.0,D,2.0,Approach,300.0,115.0,,No Cloud, None,120.0,5000.0,,,,False,True,M,, None,,UNKBM,Unknown bird - medium,SLIGHT DMG TO NOSE. BIRDS REPORTED AS DUCK OR GOOSE AND SAW 11-20.,False,False,No, 11-100, 2-10,Medium,,,OPERATOR / OWNER = FREIGHT HANDLERS INC /Legacy Record=XXXXXX/,FAA Form 5200-7,Pilot,Multi-engine,18.0,March,Unknown flying animal,Flying animal
766043,2015-03-18,3,2015,20:55,Night,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18R,,,AWE,US AIRWAYS, N539UW, 2039,A-321,04A,7.0,23.0,1.0,A  ,4.0,D,2.0,Approach,1300.0,170.0,2.0,Some Cloud, None,,,,,,False,False,N,, None,,UNKBS,Unknown bird - small,ARPT OPS RESPONDED TO A/C AT GATE. FLT CREW CONFIRMED THE STRIKE BUT NO REMAINS FOUND ON THE A/C SO NO SAMPLE COLLECTED FOR ID. NO DMG TO A/C.,False,False,No, 1, 1,Small,,,"SOURCE = TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Pilot,Multi-engine,20.0,March,Unknown flying animal,Flying animal
766273,2015-03-17,3,2015,     ,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT, 18L,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,N5111,Killdeer,ID BY SMITHSONIAN.  CARCASSES OF 2 SMALL BIRDS FOUND IN GRASS OF THE RWY SAFETY AREA FOR RWY 18L/36R.  NO A/C REPORTED STRIKING WILDLIFE TO ARPT OPS.  A SAMPLE WAS COLLECTED AND SENT TO THE SMITHSONIAN FOR ANALYSIS.  11:00 AM DAY,True,True,Unknown, , 2-10,Small,,,"SOURCE= TWO XXXX-X (XXXX-X-XX-XXXXXX, RX) /Legacy Record=XXXXXX/",FAA Form 5200-7-E,Carcass Found,Multi-engine,,March,Killdeer,Flying animal
766266,2015-03-16,3,2015,     ,,KGSO,PIEDMONT TRIAD INTL, 14/32,,,UNK,UNKNOWN, , ,UNKNOWN,,,,,,,,,,,,0.0,,,,,,,,False,False,,,,,ZT001,Eastern meadowlark,FOUND 1 SMALL BIRD LOCATED ON 14/32 AT THE INTERSECTION OF TWY M WHILE CONDUCTING A.M. SAFETY INSPECTION.  9:45 AM DAY,True,False,Unknown, , 1,Small,,,XXXX-X-XX-XXXXXX /Legacy Record=XXXXXX/,FAA Form 5200-7-E,Carcass Found,Multi-engine,,March,Eastern meadowlark,Flying animal
